@relation 'huge_each_goodbad_smart-weka.filters.unsupervised.attribute.AddExpression-Eifelse(a4 >3.0, 5.0,1.0)-Ngood_or_bad-weka.filters.unsupervised.attribute.Discretize-Y-B2-M-1.0-Rlast-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.instance.RemoveRange-R1-4187-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R1'

@attribute type {review,title}
@attribute num_words numeric
@attribute 'stop_\%' numeric
@attribute 'meaning_\%' numeric
@attribute 'proper_noun_\%' numeric
@attribute 'noun_\%' numeric
@attribute 'pronoun_\%' numeric
@attribute 'verb_\%' numeric
@attribute 'adverb_\%' numeric
@attribute 'adjective_\%' numeric
@attribute 'wh-word_\%' numeric
@attribute 'missspelled_\%' numeric
@attribute good_or_bad {'\'B1of2\'','\'B2of2\''}

@data
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,51,0.490196,0.509804,0,0.215686,0.058824,0.176471,0.098039,0.039216,0,0.529412,'\'B2of2\''
review,254,0.413386,0.586614,0,0.153543,0.027559,0.125984,0.047244,0.090551,0.015748,0.405512,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,69,0.463768,0.536232,0,0.202899,0.028986,0.188406,0.043478,0.057971,0.014493,0.521739,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,20,0.5,0.5,0,0.35,0.05,0.1,0.05,0.05,0,0.6,'\'B2of2\''
title,7,0.285714,0.714286,0,0.285714,0,0.285714,0.142857,0,0,0.285714,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'B2of2\''
review,11,0.454545,0.545455,0,0.181818,0,0.272727,0.090909,0.090909,0.090909,0.545455,'\'B1of2\''
review,75,0.48,0.52,0,0.293333,0.04,0.12,0.04,0.08,0.026667,0.6,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,14,0.285714,0.714286,0,0.285714,0,0.357143,0,0.071429,0,0.642857,'\'B1of2\''
review,5,0,1,0,0.2,0,0.2,0.2,0.4,0,0.8,'\'B2of2\''
title,10,0.7,0.3,0,0.2,0,0.3,0.1,0,0,0.7,'\'B2of2\''
review,7,0.285714,0.714286,0,0.285714,0,0.285714,0.142857,0,0,0.285714,'\'B1of2\''
review,16,0.625,0.375,0,0.3125,0.0625,0.125,0.125,0,0,0.5625,'\'B1of2\''
review,8,0.125,0.875,0,0.375,0,0.25,0.125,0.125,0.125,0.875,'\'B1of2\''
title,3,0.333333,0.666667,0,0.666667,0,0,0,0,0,1,'\'B2of2\''
review,16,0.4375,0.5625,0,0.3125,0.0625,0.125,0.1875,0.125,0,0.625,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,2,0.5,0.5,0,0.5,0,0,0,0,0,1,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
review,104,0.538462,0.461538,0,0.163462,0.019231,0.115385,0.115385,0.048077,0.028846,0.375,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,8,0.375,0.625,0,0.25,0.25,0,0.125,0.125,0,0.625,'\'B1of2\''
title,3,0.333333,0.666667,0,0,0,0,0.333333,0.333333,0,0.333333,'\'B1of2\''
title,9,0.555556,0.444444,0,0.333333,0.111111,0,0,0.111111,0,0.666667,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
review,4,0,1,0,0.5,0,0,0,0.5,0,1,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
review,39,0.435897,0.564103,0,0.179487,0.102564,0.205128,0,0.128205,0,0.641026,'\'B2of2\''
title,3,0.666667,0.333333,0,0,0.333333,0,0.333333,0,0,0.333333,'\'B1of2\''
title,3,0.333333,0.666667,0,0.333333,0.333333,0.333333,0,0,0,0.666667,'\'B1of2\''
review,24,0.541667,0.458333,0,0.208333,0.083333,0.166667,0.041667,0.083333,0.041667,0.666667,'\'B2of2\''
review,72,0.486111,0.513889,0,0.180556,0.055556,0.138889,0.069444,0.111111,0.013889,0.472222,'\'B1of2\''
title,8,0.125,0.875,0,0.375,0,0,0,0.5,0,0.875,'\'B2of2\''
review,9,0.666667,0.333333,0,0.111111,0.222222,0.222222,0,0,0,0.666667,'\'B2of2\''
review,52,0.461538,0.538462,0,0.25,0.038462,0.096154,0.057692,0.173077,0,0.634615,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
review,5,0.2,0.8,0,0.4,0.2,0,0.2,0,0,0.6,'\'B2of2\''
title,4,0.5,0.5,0,0.25,0.25,0.25,0,0,0,0.75,'\'B2of2\''
review,7,0.428571,0.571429,0,0.285714,0,0,0.285714,0.142857,0,0.428571,'\'B2of2\''
review,34,0.588235,0.411765,0,0.117647,0.088235,0.147059,0.117647,0.117647,0.029412,0.588235,'\'B2of2\''
title,7,0.428571,0.571429,0,0.428571,0,0.142857,0,0,0,0.714286,'\'B1of2\''
review,106,0.415094,0.584906,0,0.226415,0.037736,0.122642,0.09434,0.075472,0,0.45283,'\'B1of2\''
title,4,0,1,0,0.75,0,0,0,0.25,0,1,'\'B1of2\''
review,149,0.52349,0.47651,0,0.161074,0.026846,0.134228,0.060403,0.073826,0.006711,0.416107,'\'B1of2\''
title,14,0.428571,0.571429,0,0.214286,0.071429,0.214286,0.071429,0.071429,0,0.714286,'\'B2of2\''
review,25,0.32,0.68,0,0.44,0,0.04,0,0.2,0.04,0.76,'\'B2of2\''
title,10,0.6,0.4,0,0.1,0.2,0.4,0,0,0,0.8,'\'B1of2\''
title,2,0,1,0,0,0,0,0,1,0,1,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'B2of2\''
title,1,0,1,0,1,0,0,0,0,0,1,'\'B1of2\''
title,5,0.6,0.4,0,0.2,0,0.2,0,0,0,0.6,'\'B2of2\''
review,28,0.464286,0.535714,0,0.178571,0.035714,0.25,0.107143,0.107143,0,0.607143,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
review,25,0.44,0.56,0,0.2,0,0.16,0.12,0.16,0,0.52,'\'B1of2\''
title,9,0.333333,0.666667,0,0.444444,0.111111,0.111111,0,0.111111,0,0.888889,'\'B1of2\''
title,8,0.25,0.75,0,0.375,0,0.375,0.125,0,0,0.75,'\'B1of2\''
title,18,0.444444,0.555556,0,0.333333,0.111111,0.222222,0,0.055556,0,0.777778,'\'B2of2\''
review,30,0.4,0.6,0,0.2,0,0.166667,0.033333,0.233333,0,0.666667,'\'B2of2\''
review,45,0.555556,0.444444,0,0.111111,0.066667,0.244444,0.111111,0.088889,0.044444,0.533333,'\'B2of2\''
title,4,0.5,0.5,0,0.25,0,0.25,0.25,0,0,0.75,'\'B1of2\''
title,9,0.444444,0.555556,0,0.111111,0.111111,0.111111,0.333333,0.222222,0.111111,0.777778,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,34,0.5,0.5,0,0.235294,0.058824,0.176471,0.147059,0.117647,0,0.558824,'\'B2of2\''
review,42,0.404762,0.595238,0,0.190476,0.02381,0.142857,0.119048,0.119048,0.02381,0.619048,'\'B1of2\''
review,28,0.464286,0.535714,0,0.178571,0.071429,0.214286,0.214286,0.035714,0,0.392857,'\'B1of2\''
title,30,0.433333,0.566667,0,0.3,0,0.266667,0.066667,0.033333,0.033333,0.633333,'\'B1of2\''
title,3,0.333333,0.666667,0,0,0,0.333333,0.333333,0,0,0.333333,'\'B1of2\''
review,16,0.4375,0.5625,0,0.1875,0.0625,0.25,0.125,0,0,0.625,'\'B1of2\''
review,227,0.488987,0.511013,0.004405,0.105727,0.008811,0.14978,0.057269,0.066079,0.004405,0.290749,'\'B1of2\''
review,16,0.5625,0.4375,0,0.125,0.0625,0.1875,0.0625,0.25,0,0.6875,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,63,0.460317,0.539683,0,0.15873,0.063492,0.222222,0.095238,0.079365,0,0.52381,'\'B1of2\''
title,4,0.25,0.75,0,0.5,0,0,0,0.25,0,0.75,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'B2of2\''
review,9,0.333333,0.666667,0,0.333333,0.111111,0.333333,0.111111,0,0,0.666667,'\'B2of2\''
review,100,0.56,0.44,0,0.11,0.04,0.24,0.06,0.04,0.01,0.41,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
review,11,0.454545,0.545455,0,0.272727,0.090909,0.090909,0.181818,0.090909,0,0.636364,'\'B2of2\''
review,54,0.462963,0.537037,0,0.259259,0.055556,0.148148,0.018519,0.074074,0.037037,0.611111,'\'B1of2\''
review,13,0.461538,0.538462,0,0.307692,0.076923,0.230769,0,0.153846,0,0.769231,'\'B2of2\''
review,6,0.333333,0.666667,0,0.333333,0.166667,0.166667,0.166667,0,0,0.833333,'\'B1of2\''
review,26,0.5,0.5,0,0.230769,0,0.192308,0,0.230769,0,0.730769,'\'B1of2\''
title,13,0.615385,0.384615,0,0.076923,0.076923,0.153846,0.153846,0.076923,0,0.538462,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
review,5,0.4,0.6,0,0,0,0.2,0.2,0.4,0,0.6,'\'B2of2\''
review,33,0.575758,0.424242,0,0.181818,0.060606,0.242424,0.060606,0.090909,0,0.636364,'\'B1of2\''
review,56,0.446429,0.553571,0,0.160714,0.053571,0.107143,0.035714,0.142857,0,0.535714,'\'B1of2\''
review,49,0.489796,0.510204,0,0.265306,0,0.183673,0.061224,0.061224,0,0.55102,'\'B1of2\''
review,11,0.454545,0.545455,0,0.363636,0,0,0,0.181818,0,0.545455,'\'B2of2\''
title,9,0.444444,0.555556,0,0.222222,0,0.222222,0,0.111111,0,0.666667,'\'B1of2\''
review,13,0.307692,0.692308,0,0.384615,0,0.076923,0.076923,0.230769,0,0.769231,'\'B2of2\''
title,2,0,1,0,1,0,0,0,0,0,1,'\'B1of2\''
review,22,0.409091,0.590909,0,0.272727,0.045455,0.181818,0.181818,0,0,0.545455,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
review,6,0.333333,0.666667,0,0.166667,0,0.166667,0.333333,0.166667,0,0.5,'\'B2of2\''
title,5,0.6,0.4,0,0.2,0,0.2,0,0,0,0.4,'\'B1of2\''
title,14,0.571429,0.428571,0,0.285714,0,0.214286,0.071429,0.071429,0,0.714286,'\'B1of2\''
review,121,0.504132,0.495868,0,0.22314,0.041322,0.173554,0.066116,0.066116,0,0.520661,'\'B1of2\''
review,8,0.5,0.5,0,0.375,0.125,0,0.125,0.125,0,0.75,'\'B1of2\''
title,7,0.428571,0.571429,0,0.142857,0.142857,0.142857,0,0.285714,0,0.714286,'\'B1of2\''
review,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'B2of2\''
title,11,0.636364,0.363636,0,0.181818,0.090909,0.181818,0.090909,0.090909,0.090909,0.818182,'\'B1of2\''
review,10,0.5,0.5,0,0.3,0.1,0.2,0,0.1,0,0.7,'\'B1of2\''
title,4,0.75,0.25,0,0.25,0.25,0,0,0,0,0.5,'\'B2of2\''
title,1,0,1,0,1,0,0,0,0,0,1,'\'B2of2\''
review,24,0.583333,0.416667,0,0.25,0.041667,0.125,0.041667,0.041667,0.041667,0.541667,'\'B2of2\''
title,12,0.583333,0.416667,0,0.166667,0.083333,0.25,0.166667,0.166667,0,0.666667,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
title,27,0.592593,0.407407,0,0.259259,0.074074,0.111111,0,0,0,0.444444,'\'B1of2\''
review,6,0.333333,0.666667,0,0.5,0.166667,0,0.166667,0,0,0.666667,'\'B2of2\''
review,57,0.508772,0.491228,0,0.280702,0.052632,0.157895,0.035088,0.070175,0,0.631579,'\'B1of2\''
review,30,0.466667,0.533333,0,0.166667,0.1,0.233333,0.166667,0.133333,0.033333,0.633333,'\'B2of2\''
title,1,0,1,0,1,0,0,0,0,0,1,'\'B1of2\''
review,1,0,1,0,0,0,0,0,1,0,1,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,54,0.5,0.5,0,0.259259,0.037037,0.166667,0.055556,0.055556,0,0.462963,'\'B1of2\''
review,30,0.5,0.5,0,0.233333,0.066667,0.233333,0.033333,0.066667,0.033333,0.6,'\'B2of2\''
review,7,0.857143,0.142857,0,0.142857,0.285714,0.285714,0.142857,0,0.142857,1,'\'B2of2\''
review,13,0.461538,0.538462,0,0.307692,0.076923,0.230769,0.076923,0.076923,0,0.692308,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'B2of2\''
review,9,0.111111,0.888889,0,0.444444,0,0.222222,0.222222,0,0,0.666667,'\'B2of2\''
review,4,0.25,0.75,0,0.25,0,0,0.25,0.5,0,0.75,'\'B2of2\''
review,44,0.590909,0.409091,0,0.136364,0.045455,0.272727,0.045455,0.045455,0.022727,0.477273,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,360,0.436111,0.563889,0,0.186111,0.019444,0.116667,0.047222,0.105556,0.008333,0.430556,'\'B1of2\''
review,5,0.4,0.6,0,0.2,0,0,0.2,0.4,0,0.6,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
review,26,0.384615,0.615385,0,0.115385,0.076923,0.346154,0.038462,0.115385,0,0.576923,'\'B1of2\''
review,15,0.4,0.6,0,0.2,0.066667,0.133333,0.066667,0.266667,0,0.6,'\'B2of2\''
title,2,0.5,0.5,0,0,0.5,0.5,0,0,0,0.5,'\'B2of2\''
title,19,0.526316,0.473684,0,0.263158,0,0.263158,0.105263,0.052632,0,0.736842,'\'B2of2\''
review,9,0.444444,0.555556,0,0.444444,0,0,0.111111,0.111111,0,0.666667,'\'B1of2\''
review,75,0.493333,0.506667,0,0.146667,0.053333,0.16,0.08,0.133333,0.013333,0.48,'\'B2of2\''
review,40,0.55,0.45,0.025,0.175,0.05,0.175,0.1,0.1,0,0.45,'\'B1of2\''
review,6,0.666667,0.333333,0,0.166667,0.166667,0.166667,0.166667,0,0,0.333333,'\'B1of2\''
title,3,0,1,0,0.333333,0,0.333333,0.333333,0,0,0.333333,'\'B1of2\''
review,54,0.592593,0.407407,0,0.166667,0.037037,0.222222,0.092593,0.037037,0,0.5,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
title,2,0,1,0,0.5,0,0.5,0,0,0,1,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
title,3,0.666667,0.333333,0,0,0,0.666667,0.333333,0,0,0.333333,'\'B1of2\''
title,7,0.428571,0.571429,0,0.285714,0,0.142857,0,0.142857,0,0.571429,'\'B2of2\''
review,11,0.545455,0.454545,0,0.272727,0.090909,0.363636,0.090909,0,0,0.545455,'\'B1of2\''
title,7,0,1,0,0.142857,0,0.428571,0.142857,0.142857,0,0.571429,'\'B1of2\''
review,11,0.545455,0.454545,0,0.181818,0,0.181818,0.272727,0.090909,0,0.454545,'\'B1of2\''
review,35,0.514286,0.485714,0,0.228571,0.057143,0.171429,0.085714,0.114286,0,0.657143,'\'B2of2\''
review,3,0.333333,0.666667,0,0.333333,0,0.333333,0,0,0,0.333333,'\'B1of2\''
title,5,0.6,0.4,0,0.2,0,0.2,0,0.2,0,1,'\'B1of2\''
title,6,0.333333,0.666667,0,0,0,0.166667,0.166667,0.333333,0,0.666667,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
review,67,0.522388,0.477612,0,0.19403,0.029851,0.089552,0.119403,0.119403,0,0.477612,'\'B1of2\''
title,4,0.5,0.5,0,0.25,0,0,0.25,0.25,0,0.5,'\'B1of2\''
review,3,0.333333,0.666667,0,0,0,0,0.666667,0.333333,0,0.333333,'\'B1of2\''
review,22,0.545455,0.454545,0,0.272727,0.136364,0.136364,0.045455,0.136364,0,0.681818,'\'B1of2\''
review,2,0.5,0.5,0,0,0.5,0.5,0,0,0,1,'\'B2of2\''
review,4,0.5,0.5,0,1,0,0,0,0,0,1,'\'B1of2\''
title,3,0.333333,0.666667,0,0.333333,0.333333,0.333333,0,0,0,1,'\'B2of2\''
review,61,0.52459,0.47541,0,0.245902,0.04918,0.147541,0.114754,0.098361,0,0.557377,'\'B1of2\''
title,9,0.555556,0.444444,0,0.333333,0.222222,0.111111,0,0,0,0.777778,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
review,25,0.48,0.52,0,0.28,0.08,0.16,0.08,0,0,0.6,'\'B2of2\''
title,12,0.583333,0.416667,0,0.25,0.166667,0.25,0,0.083333,0,0.75,'\'B2of2\''
review,52,0.5,0.5,0,0.173077,0.057692,0.211538,0.057692,0.057692,0,0.519231,'\'B1of2\''
title,4,0.5,0.5,0,0,0,0,0,0.25,0,0.5,'\'B2of2\''
review,3,0.333333,0.666667,0,0,0,0.333333,0,0.333333,0,0.333333,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'B1of2\''
title,6,0.5,0.5,0,0.333333,0.333333,0.166667,0,0,0,0.833333,'\'B2of2\''
review,7,0.285714,0.714286,0,0.285714,0,0.142857,0,0.285714,0,0.857143,'\'B1of2\''
review,118,0.525424,0.474576,0,0.169492,0.042373,0.228814,0.042373,0.059322,0,0.5,'\'B1of2\''
title,5,0.2,0.8,0,0.4,0,0,0,0.4,0,0.8,'\'B1of2\''
title,3,0,1,0,0.666667,0,0.333333,0,0,0,1,'\'B2of2\''
title,7,0.571429,0.428571,0,0.142857,0.142857,0.428571,0,0,0,0.571429,'\'B2of2\''
title,3,0.333333,0.666667,0,0.333333,0,0.666667,0,0,0,1,'\'B1of2\''
review,41,0.439024,0.560976,0,0.170732,0.02439,0.243902,0.04878,0.097561,0,0.487805,'\'B1of2\''
title,4,0.5,0.5,0,0.25,0,0,0,0.25,0,0.75,'\'B2of2\''
review,81,0.45679,0.54321,0,0.160494,0.049383,0.209877,0.074074,0.024691,0.024691,0.469136,'\'B1of2\''
title,10,0.5,0.5,0,0.3,0.1,0.2,0.1,0,0.1,0.8,'\'B2of2\''
review,2,0,1,0,0,0,0.5,0,0.5,0,1,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'B2of2\''
review,25,0.4,0.6,0,0.2,0.08,0.12,0.12,0.16,0,0.64,'\'B1of2\''
title,19,0.368421,0.631579,0,0.315789,0,0.105263,0,0.315789,0,0.842105,'\'B1of2\''
review,9,0.555556,0.444444,0,0.222222,0,0.222222,0.111111,0.111111,0,0.666667,'\'B1of2\''
title,6,0.5,0.5,0,0.333333,0,0.166667,0,0.166667,0,0.833333,'\'B1of2\''
review,8,0.125,0.875,0,0.375,0,0.25,0.125,0.125,0,0.75,'\'B1of2\''
review,67,0.58209,0.41791,0,0.179104,0.044776,0.208955,0.044776,0.059701,0.014925,0.492537,'\'B1of2\''
title,3,0.333333,0.666667,0,0.333333,0,0.333333,0,0,0,1,'\'B1of2\''
title,14,0.357143,0.642857,0,0.285714,0,0.071429,0.071429,0.285714,0,0.785714,'\'B2of2\''
title,3,0,1,0,0.666667,0,0,0,0.333333,0,1,'\'B1of2\''
title,9,0.333333,0.666667,0,0.222222,0,0.222222,0.222222,0.111111,0,0.666667,'\'B1of2\''
review,5,0.4,0.6,0,0.2,0,0.2,0.2,0.2,0,0.8,'\'B1of2\''
review,38,0.447368,0.552632,0,0.210526,0,0.210526,0.052632,0.078947,0.026316,0.578947,'\'B1of2\''
review,7,0.428571,0.571429,0,0.285714,0.142857,0.571429,0,0,0,1,'\'B1of2\''
review,10,0.5,0.5,0,0.3,0.1,0.2,0,0.1,0,0.9,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,5,0.6,0.4,0,0.2,0.2,0.2,0.2,0.2,0,0.8,'\'B2of2\''
title,1,0,1,0,1,0,0,0,0,0,1,'\'B1of2\''
review,4,0.5,0.5,0,0.25,0.25,0,0,0,0,0.5,'\'B2of2\''
title,9,0.333333,0.666667,0,0.222222,0,0.222222,0.111111,0.111111,0,0.777778,'\'B2of2\''
review,39,0.512821,0.487179,0,0.25641,0.051282,0.179487,0.076923,0.051282,0.051282,0.589744,'\'B2of2\''
review,8,0.375,0.625,0,0.5,0,0,0,0.125,0,0.75,'\'B2of2\''
review,8,0.5,0.5,0,0.125,0,0.125,0.25,0.125,0,0.375,'\'B1of2\''
review,80,0.425,0.575,0,0.15,0.0625,0.175,0.05,0.1875,0,0.5625,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
title,8,0.125,0.875,0,0.25,0,0.25,0.125,0.125,0,0.75,'\'B2of2\''
title,2,0,1,0,0.5,0,0.5,0,0,0,1,'\'B2of2\''
review,47,0.425532,0.574468,0,0.212766,0.042553,0.12766,0.085106,0.12766,0,0.553191,'\'B2of2\''
title,6,0.5,0.5,0,0,0,0.333333,0.166667,0.166667,0,0.333333,'\'B2of2\''
review,6,0.166667,0.833333,0,0.5,0,0.166667,0.333333,0,0,0.666667,'\'B1of2\''
title,12,0.5,0.5,0,0.083333,0.166667,0.083333,0.166667,0.25,0,0.583333,'\'B1of2\''
review,34,0.441176,0.558824,0,0.294118,0.058824,0.176471,0.029412,0.088235,0.029412,0.588235,'\'B2of2\''
title,7,0.285714,0.714286,0,0.142857,0,0.142857,0.142857,0.285714,0,0.714286,'\'B2of2\''
review,35,0.571429,0.428571,0,0.114286,0.142857,0.228571,0.028571,0.114286,0,0.628571,'\'B1of2\''
review,1,0,1,0,1,0,0,0,0,0,1,'\'B2of2\''
review,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'B2of2\''
review,3,0,1,0,0.333333,0,0,0,0.666667,0,1,'\'B2of2\''
title,13,0.538462,0.461538,0,0.230769,0.076923,0.153846,0.076923,0.076923,0,0.461538,'\'B1of2\''
title,6,0.5,0.5,0,0.5,0,0.166667,0.166667,0,0,0.833333,'\'B1of2\''
review,11,0.636364,0.363636,0,0.363636,0,0,0.181818,0.181818,0,0.636364,'\'B2of2\''
review,3,0.333333,0.666667,0,0,0.333333,0.666667,0,0,0,0.666667,'\'B2of2\''
title,2,0.5,0.5,0,0,0,0,0.5,0.5,0,0.5,'\'B2of2\''
title,6,0.5,0.5,0,0.333333,0,0.166667,0,0.166667,0,1,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
title,8,0.625,0.375,0,0.25,0.125,0.125,0.25,0,0,0.625,'\'B1of2\''
review,21,0.52381,0.47619,0,0.142857,0.095238,0.285714,0.190476,0,0,0.619048,'\'B1of2\''
title,3,0.333333,0.666667,0,0.333333,0,0.333333,0,0,0,0.666667,'\'B1of2\''
review,21,0.428571,0.571429,0,0.190476,0.047619,0.142857,0.095238,0.285714,0,0.714286,'\'B1of2\''
review,46,0.478261,0.521739,0,0.195652,0.108696,0.173913,0.086957,0.065217,0,0.565217,'\'B1of2\''
review,35,0.485714,0.514286,0,0.257143,0.057143,0.2,0.057143,0.114286,0.028571,0.771429,'\'B1of2\''
review,3,0,1,0,0.666667,0,0,0,0.333333,0,1,'\'B2of2\''
review,64,0.46875,0.53125,0,0.203125,0.015625,0.1875,0.140625,0.015625,0.015625,0.453125,'\'B1of2\''
review,59,0.559322,0.440678,0,0.152542,0.033898,0.169492,0.084746,0.033898,0.016949,0.355932,'\'B1of2\''
title,8,0.375,0.625,0,0.375,0.125,0.25,0,0.125,0,0.875,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
review,26,0.346154,0.653846,0,0.230769,0.076923,0.153846,0.038462,0.153846,0.038462,0.615385,'\'B2of2\''
title,2,0,1,0,1,0,0,0,0,0,1,'\'B2of2\''
title,1,0,1,0,0,0,0,0,1,0,1,'\'B1of2\''
review,83,0.46988,0.53012,0,0.144578,0.012048,0.204819,0.060241,0.108434,0.024096,0.46988,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,2,0.5,0.5,0,0,0.5,0.5,0,0,0,0.5,'\'B2of2\''
title,10,0.5,0.5,0,0.2,0.2,0.2,0,0.1,0,0.8,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,12,0.25,0.75,0,0.416667,0.083333,0.25,0,0.083333,0,0.833333,'\'B1of2\''
title,7,0.428571,0.571429,0,0.142857,0.142857,0,0,0.428571,0,0.714286,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B1of2\''
review,26,0.461538,0.538462,0,0.230769,0.076923,0.307692,0,0.076923,0,0.692308,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
title,3,0.333333,0.666667,0,0.333333,0.333333,0.333333,0,0,0,0.666667,'\'B1of2\''
review,14,0.357143,0.642857,0,0.214286,0,0.071429,0.071429,0.214286,0,0.5,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,64,0.453125,0.546875,0,0.171875,0.046875,0.140625,0.0625,0.09375,0.015625,0.5,'\'B1of2\''
title,10,0.4,0.6,0,0.4,0.1,0.2,0.1,0,0,0.8,'\'B2of2\''
title,4,0.5,0.5,0,0.25,0,0.25,0,0,0,0.75,'\'B2of2\''
title,2,0,1,0,1,0,0,0,0,0,1,'\'B1of2\''
title,4,0.5,0.5,0,0.25,0,0.25,0.25,0,0,0.75,'\'B2of2\''
review,155,0.516129,0.483871,0,0.174194,0.045161,0.187097,0.045161,0.070968,0.019355,0.483871,'\'B1of2\''
review,108,0.5,0.5,0,0.12037,0.027778,0.185185,0.092593,0.092593,0.009259,0.462963,'\'B1of2\''
review,31,0.548387,0.451613,0,0.258065,0.064516,0.129032,0.032258,0.032258,0,0.516129,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,35,0.428571,0.571429,0,0.228571,0.028571,0.228571,0.028571,0.028571,0,0.685714,'\'B1of2\''
review,99,0.454545,0.545455,0,0.242424,0.020202,0.181818,0.060606,0.090909,0.010101,0.575758,'\'B1of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'B2of2\''
review,11,0.272727,0.727273,0,0.272727,0,0.181818,0.272727,0.090909,0,0.545455,'\'B2of2\''
