@relation 'huge_each_goodbad_smart-weka.filters.unsupervised.attribute.AddExpression-Eifelse(a4 >3.0, 5.0,1.0)-Ngood_or_bad-weka.filters.unsupervised.attribute.Discretize-Y-B2-M-1.0-Rlast-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.instance.RemoveRange-R1-4187-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-V-R2,6,7,8,9,10,11,12'

@attribute 'stop_\%' numeric
@attribute 'pronoun_\%' numeric
@attribute 'verb_\%' numeric
@attribute 'adverb_\%' numeric
@attribute 'adjective_\%' numeric
@attribute 'wh-word_\%' numeric
@attribute 'missspelled_\%' numeric
@attribute good_or_bad {'\'B1of2\'','\'B2of2\''}

@data
0,0,0,0,0.5,0,1,'\'B2of2\''
0.6,0.066667,0.333333,0.066667,0.033333,0,0.533333,'\'B2of2\''
0.333333,0,0.666667,0,0,0,0.333333,'\'B2of2\''
0.2,0,0.2,0,0.4,0,0.6,'\'B1of2\''
0.384615,0.115385,0.192308,0.076923,0.115385,0,0.653846,'\'B2of2\''
0.6,0.066667,0.133333,0.066667,0.133333,0,0.6,'\'B2of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0.5,0,0.5,0.5,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0.636364,0.090909,0.181818,0,0,0,0.636364,'\'B2of2\''
0.538462,0,0.461538,0,0.076923,0,0.846154,'\'B2of2\''
0.32,0,0.12,0.2,0.16,0,0.52,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.333333,0,0.333333,0,0.333333,0,0.666667,'\'B2of2\''
0.3,0,0,0,0.3,0,0.8,'\'B1of2\''
0.25,0,0.25,0.5,0,0,0,'\'B2of2\''
0.333333,0,0.444444,0.111111,0,0,0.555556,'\'B2of2\''
0.6,0,0.2,0.2,0.2,0,0.8,'\'B2of2\''
0.545455,0.181818,0.272727,0.181818,0.090909,0.090909,0.818182,'\'B1of2\''
0.538462,0.096154,0.211538,0.038462,0.038462,0.019231,0.576923,'\'B1of2\''
0.5,0.125,0.375,0,0,0,0.375,'\'B2of2\''
0.25,0.083333,0.25,0.083333,0.25,0.083333,0.916667,'\'B1of2\''
0.642857,0.071429,0.285714,0.071429,0.071429,0,0.642857,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.7,0,0.1,0.1,0.2,0,0.7,'\'B1of2\''
0.4,0.2,0.2,0,0.2,0,0.8,'\'B2of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0.25,0,0,0,0,0,0.75,'\'B1of2\''
0.413793,0.034483,0.206897,0.137931,0.137931,0,0.586207,'\'B2of2\''
0.5,0,0.25,0.25,0,0,0.5,'\'B2of2\''
0.428571,0.02381,0.214286,0.02381,0.071429,0,0.52381,'\'B1of2\''
0.333333,0.111111,0.111111,0.111111,0.222222,0,0.777778,'\'B2of2\''
0.111111,0,0.333333,0,0.111111,0,0.666667,'\'B1of2\''
0.333333,0,0,0,0.333333,0,0.666667,'\'B2of2\''
0.375,0.125,0.125,0.125,0.125,0,0.625,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.333333,0,0.333333,0.166667,0.166667,0,0.166667,'\'B1of2\''
0.50566,0.022642,0.09434,0.056604,0.071698,0.007547,0.339623,'\'B1of2\''
0.357143,0,0.071429,0.071429,0.214286,0,0.714286,'\'B2of2\''
0.5,0.1,0.3,0,0,0,0.9,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0.446043,0.007194,0.143885,0.057554,0.100719,0.007194,0.47482,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5,0.5,0.25,0,0,0,1,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0.503247,0.016234,0.172078,0.068182,0.058442,0.006494,0.38961,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0.166667,0,0,0.5,0.166667,0,0.5,'\'B2of2\''
0.705882,0.117647,0.294118,0.176471,0.058824,0.117647,0.529412,'\'B2of2\''
0.2,0,0.2,0,0.4,0,0.6,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.333333,0,0.666667,0,0,0,0.666667,'\'B2of2\''
0.647059,0.058824,0.058824,0.058824,0.176471,0.058824,0.647059,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.285714,0,0,0.142857,0.571429,0,0.714286,'\'B2of2\''
0.490566,0.037736,0.188679,0.09434,0.113208,0.018868,0.584906,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.467742,0.048387,0.225806,0.064516,0.048387,0.016129,0.564516,'\'B1of2\''
0.411765,0.058824,0.176471,0,0.176471,0,0.647059,'\'B2of2\''
0.576271,0.101695,0.135593,0.084746,0.050847,0.016949,0.542373,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0.333333,0.066667,0.066667,0,0.133333,0,0.733333,'\'B2of2\''
0.25,0,0,0.25,0.25,0,0.75,'\'B2of2\''
0.333333,0.166667,0.166667,0.166667,0,0.166667,0.833333,'\'B1of2\''
0.5,0,0,0,0,0,0.75,'\'B2of2\''
0.333333,0,0.333333,0.333333,0.333333,0.333333,1,'\'B2of2\''
0.521739,0.043478,0.173913,0.108696,0.195652,0.021739,0.630435,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.375,0.0625,0.3125,0.125,0.0625,0,0.5625,'\'B1of2\''
0.537313,0.029851,0.19403,0.059701,0.044776,0.014925,0.402985,'\'B1of2\''
0.377049,0.065574,0.213115,0.098361,0.065574,0.016393,0.557377,'\'B1of2\''
0.558824,0.058824,0.264706,0.029412,0,0.058824,0.5,'\'B2of2\''
0.571429,0.214286,0.214286,0.071429,0.071429,0.071429,0.714286,'\'B2of2\''
0.4,0.066667,0.2,0.133333,0.133333,0,0.533333,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5,0.5,0.25,0,0,0,1,'\'B2of2\''
0.5,0.25,0.125,0,0,0,0.625,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.4375,0.1875,0.1875,0.125,0.0625,0,0.6875,'\'B1of2\''
0.6,0,0,0.2,0.2,0,0.6,'\'B1of2\''
0.56,0.04,0.12,0.12,0.08,0.04,0.52,'\'B2of2\''
0,0,0,0.25,0.25,0,0.75,'\'B2of2\''
0.4,0,0.2,0,0,0,1,'\'B1of2\''
0.482587,0.024876,0.18408,0.079602,0.059701,0.00995,0.39801,'\'B1of2\''
0.543478,0.043478,0.152174,0.086957,0.130435,0.021739,0.543478,'\'B1of2\''
0.53125,0.041667,0.140625,0.041667,0.098958,0.005208,0.4375,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.428571,0.071429,0.119048,0.095238,0.142857,0,0.595238,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.333333,0,0,0,0.333333,0,0.666667,'\'B2of2\''
0.714286,0.142857,0.142857,0.142857,0.142857,0,0.714286,'\'B1of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.461538,0.153846,0.230769,0,0,0,0.846154,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.5,0.5,0,0,0,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.434783,0,0.26087,0.043478,0.173913,0,0.652174,'\'B1of2\''
0.2,0,0.2,0,0.2,0,0.8,'\'B2of2\''
0.555556,0,0.222222,0.111111,0.111111,0,0.666667,'\'B2of2\''
0.833333,0,0.166667,0.166667,0.166667,0,0.666667,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0.5,0,0,0.5,0.5,0,0.5,'\'B2of2\''
0.25,0,0.25,0,0.25,0,0.5,'\'B1of2\''
0.6,0,0,0.2,0.4,0,0.6,'\'B1of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5625,0.125,0.25,0.125,0,0,0.5,'\'B2of2\''
0.550562,0.022472,0.179775,0.05618,0.134831,0,0.460674,'\'B1of2\''
0.25,0,0,0,0.25,0,0.75,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.571429,0.071429,0.142857,0.142857,0.071429,0,0.714286,'\'B1of2\''
0.485714,0.057143,0.171429,0.057143,0.057143,0.028571,0.428571,'\'B2of2\''
0.4,0,0.4,0.2,0.2,0,0.4,'\'B1of2\''
0.47479,0.021008,0.155462,0.063025,0.079832,0.004202,0.428571,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.54386,0.035088,0.192982,0.087719,0.070175,0.017544,0.491228,'\'B2of2\''
0.485714,0.028571,0.171429,0.028571,0.142857,0,0.514286,'\'B2of2\''
0.5,0,0,0.5,0.5,0,0.5,'\'B2of2\''
0.5,0.5,0,0,0,0,1,'\'B1of2\''
0.555556,0,0.111111,0,0.222222,0,0.888889,'\'B2of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0,0,1,0,0,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.454545,0.090909,0.181818,0.090909,0,0,0.545455,'\'B1of2\''
0.666667,0,0.666667,0.333333,0,0,0.333333,'\'B1of2\''
0.440476,0.011905,0.130952,0.059524,0.095238,0,0.52381,'\'B1of2\''
0.492958,0.028169,0.239437,0.028169,0.084507,0,0.521127,'\'B1of2\''
0.391304,0.086957,0.173913,0.173913,0,0.086957,0.73913,'\'B1of2\''
0.461538,0.038462,0.230769,0.038462,0.038462,0.038462,0.653846,'\'B1of2\''
0.529412,0.117647,0.176471,0.176471,0.058824,0.058824,0.588235,'\'B1of2\''
0.534314,0.019608,0.137255,0.053922,0.112745,0.009804,0.397059,'\'B1of2\''
0.4,0.1,0.3,0.2,0,0,0.6,'\'B1of2\''
0.357143,0,0.142857,0.071429,0.142857,0,0.642857,'\'B2of2\''
0.428571,0.214286,0.142857,0,0.071429,0,0.714286,'\'B2of2\''
0.5,0.027778,0.138889,0.166667,0.111111,0.027778,0.527778,'\'B1of2\''
0,0,0.5,0,0,0,1,'\'B1of2\''
0.551724,0.068966,0.275862,0.103448,0.034483,0,0.586207,'\'B1of2\''
0.333333,0,0,0,0,0,0.666667,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0.4,0,0.2,0.2,0,0,0.4,'\'B1of2\''
0.555556,0.222222,0.111111,0.055556,0,0.055556,0.777778,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0.586207,0.068966,0.172414,0.103448,0.172414,0,0.724138,'\'B1of2\''
0.529412,0.117647,0.176471,0.117647,0.176471,0.058824,0.764706,'\'B1of2\''
0.333333,0,0.333333,0.333333,0,0,0.666667,'\'B1of2\''
0,0,0,0.25,0.25,0,0.75,'\'B1of2\''
0.363636,0.090909,0.090909,0.090909,0.181818,0,0.727273,'\'B2of2\''
0.461538,0,0.153846,0.076923,0.153846,0,0.692308,'\'B1of2\''
0.666667,0.083333,0.25,0.083333,0.083333,0,0.583333,'\'B1of2\''
0.470588,0.058824,0.058824,0.117647,0.117647,0.058824,0.647059,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.416667,0.083333,0.166667,0.166667,0.166667,0,0.666667,'\'B2of2\''
0.32,0.04,0.28,0.04,0.2,0,0.8,'\'B1of2\''
0.402597,0.025974,0.181818,0.051948,0.064935,0,0.532468,'\'B1of2\''
0.408163,0.081633,0.163265,0.081633,0.061224,0,0.44898,'\'B1of2\''
0.571429,0,0.142857,0.214286,0.071429,0,0.571429,'\'B2of2\''
0.5,0,0,0,0,0,1,'\'B2of2\''
0.333333,0,0,0,0,0,0.666667,'\'B1of2\''
0.6,0.2,0.2,0,0.2,0,0.7,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.7,0,0.3,0.2,0.1,0.1,0.6,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.454545,0.090909,0.090909,0.136364,0.181818,0,0.590909,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.6,0,0,0.2,0.2,0,0.4,'\'B2of2\''
0.2,0,0,0,0.4,0,0.8,'\'B2of2\''
0.5,0,0.25,0.166667,0.083333,0,0.416667,'\'B1of2\''
0.333333,0,0.416667,0.083333,0.25,0,0.666667,'\'B2of2\''
0.166667,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.2,0,0.2,0,0.2,0,1,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0,0,0.2,0,0.4,0,1,'\'B1of2\''
0.5,0.142857,0.285714,0.071429,0.142857,0,0.785714,'\'B2of2\''
0.457143,0.085714,0.171429,0.057143,0.057143,0,0.542857,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.514286,0.057143,0.171429,0.142857,0.171429,0,0.6,'\'B1of2\''
0.5,0,0.166667,0,0,0,0.666667,'\'B2of2\''
0.396825,0.031746,0.126984,0.111111,0.142857,0,0.619048,'\'B2of2\''
0.375,0,0,0.375,0,0,0.625,'\'B1of2\''
0.521739,0.086957,0.130435,0.043478,0.043478,0,0.695652,'\'B2of2\''
0.4,0,0.2,0.2,0,0,0.6,'\'B2of2\''
0.5,0.125,0.25,0.25,0.125,0,0.75,'\'B2of2\''
0.548387,0.096774,0.225806,0.064516,0.032258,0,0.483871,'\'B1of2\''
0.538462,0.076923,0.153846,0,0.153846,0,0.692308,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.428571,0,0.428571,0,0.142857,0,0.857143,'\'B2of2\''
0.333333,0,0,0,0,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0.333333,0,1,'\'B2of2\''
0.25,0,0.25,0.083333,0.083333,0,0.625,'\'B1of2\''
0.5,0.076923,0.115385,0.076923,0,0,0.615385,'\'B2of2\''
0.580645,0.016129,0.16129,0.080645,0.064516,0.016129,0.451613,'\'B1of2\''
0.6,0.2,0.2,0.1,0.1,0,0.6,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0.37931,0.068966,0.137931,0.103448,0.206897,0,0.655172,'\'B2of2\''
0.46,0.02,0.24,0.08,0.08,0.02,0.52,'\'B1of2\''
0.461538,0,0.076923,0.076923,0.230769,0,0.769231,'\'B1of2\''
0.2,0,0.2,0,0.2,0,0.8,'\'B2of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0.5,0.2,0.3,0.1,0,0,0.9,'\'B2of2\''
0.428571,0.057143,0.085714,0.028571,0.142857,0,0.657143,'\'B1of2\''
0.4,0,0.1,0.2,0.3,0,0.6,'\'B2of2\''
0.333333,0.111111,0.333333,0.333333,0,0,0.555556,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0,0,0,0,0.166667,0,1,'\'B1of2\''
0.375,0.0625,0.3125,0.1875,0.0625,0,0.6875,'\'B1of2\''
0.333333,0,0,0.166667,0.166667,0,0.666667,'\'B2of2\''
0.526316,0.052632,0.157895,0.157895,0.052632,0,0.473684,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0.413043,0.065217,0.217391,0.021739,0.152174,0.021739,0.695652,'\'B2of2\''
0.434783,0.021739,0.217391,0.065217,0.108696,0.021739,0.630435,'\'B1of2\''
0.470588,0.029412,0.176471,0.088235,0.058824,0.029412,0.588235,'\'B2of2\''
0.508772,0.070175,0.157895,0.122807,0.122807,0.035088,0.54386,'\'B2of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.666667,0,0,0.666667,0.333333,0,0.333333,'\'B1of2\''
0.484848,0.030303,0.151515,0.060606,0.121212,0,0.484848,'\'B2of2\''
0.333333,0,0.333333,0,0.333333,0,0.333333,'\'B2of2\''
0.3,0,0,0.1,0.2,0,0.7,'\'B1of2\''
0.441558,0.012987,0.103896,0.103896,0.077922,0,0.415584,'\'B1of2\''
0.5,0,0,0,0,0,0.75,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0.5,0.5,0,0,0,0.5,'\'B2of2\''
0,0,0.25,0.25,0.25,0,0.75,'\'B2of2\''
0.5,0,0.25,0.25,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.391304,0.086957,0.217391,0.065217,0.108696,0,0.608696,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5,0,0.166667,0.333333,0.166667,0,0.333333,'\'B2of2\''
0.636364,0.090909,0.272727,0.090909,0.090909,0,0.727273,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.6,0,0.1,0,0,0,0.5,'\'B1of2\''
0.473684,0.052632,0.210526,0,0.052632,0,0.684211,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0.25,0.25,0,0,0,0.5,'\'B2of2\''
0.333333,0,0,0.333333,0,0,0.666667,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0.333333,0,0.333333,0,1,'\'B1of2\''
0.6,0,0,0,0.2,0,0.6,'\'B2of2\''
0.666667,0.055556,0.277778,0.222222,0,0.055556,0.444444,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.446809,0.021277,0.180851,0.095745,0.074468,0.010638,0.457447,'\'B1of2\''
0,0,0,0,0.666667,0,1,'\'B1of2\''
0.461538,0,0.076923,0.076923,0.153846,0,0.692308,'\'B2of2\''
0.464286,0.035714,0.178571,0,0.071429,0,0.714286,'\'B1of2\''
0.5,0,0.25,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.428571,0,0.428571,0,0,0,0.714286,'\'B1of2\''
0.347826,0.086957,0.217391,0.043478,0,0.043478,0.565217,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.375,0.0625,0.375,0.125,0,0,0.5625,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.333333,0,0,0,0.166667,0,0.666667,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.526316,0.070175,0.245614,0.035088,0.140351,0,0.561404,'\'B1of2\''
0.365591,0.010753,0.129032,0.043011,0.150538,0.021505,0.569892,'\'B2of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0.5,0.5,0.5,0,0,0,1,'\'B2of2\''
0.333333,0.166667,0,0,0.166667,0,0.833333,'\'B2of2\''
0.333333,0,0,0,0.333333,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.363636,0.090909,0.363636,0.090909,0.272727,0,0.636364,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0,0,0,0,0,0,0.75,'\'B1of2\''
0.504505,0.045045,0.171171,0.108108,0.108108,0.009009,0.477477,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.495868,0.033058,0.140496,0.041322,0.082645,0.008264,0.487603,'\'B1of2\''
0.32,0,0.16,0.08,0.04,0.04,0.64,'\'B1of2\''
0,0,0,0,0.6,0,1,'\'B2of2\''
0.5,0.166667,0.25,0.166667,0,0,0.666667,'\'B2of2\''
0.375,0,0.1875,0.125,0.0625,0,0.625,'\'B2of2\''
0.5,0.020161,0.153226,0.03629,0.072581,0.012097,0.366935,'\'B1of2\''
0.55,0.1,0.133333,0.066667,0.083333,0.016667,0.583333,'\'B1of2\''
0.6,0.066667,0.066667,0,0.133333,0.066667,0.666667,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.25,0.125,0.25,0.125,0.125,0,0.75,'\'B1of2\''
0.555556,0.111111,0.333333,0,0.111111,0,0.555556,'\'B2of2\''
0.466667,0.066667,0.166667,0.066667,0.133333,0,0.566667,'\'B1of2\''
0.6,0.1,0.1,0,0,0,0.8,'\'B2of2\''
0.625,0.125,0.125,0.125,0.125,0,0.75,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.444444,0,0.222222,0.111111,0.111111,0,0.888889,'\'B2of2\''
0.5,0.125,0.3125,0.125,0,0,0.5,'\'B1of2\''
0.545455,0.090909,0.272727,0.090909,0.090909,0,0.636364,'\'B2of2\''
0.5,0.125,0.125,0.125,0.125,0,0.625,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0.5,0,0,0,1,'\'B1of2\''
0.25,0,0,0,0,0,0.75,'\'B2of2\''
0.612903,0.064516,0.16129,0.032258,0.096774,0.032258,0.483871,'\'B1of2\''
0.5,0,0.5,0,0,0,1,'\'B2of2\''
0.3,0.1,0.4,0.1,0.1,0,0.5,'\'B2of2\''
0.322034,0.050847,0.152542,0.084746,0.152542,0,0.610169,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.666667,0.066667,0.333333,0.133333,0,0,0.133333,'\'B1of2\''
0.555556,0,0.111111,0,0.222222,0,0.888889,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.3,0,0.2,0,0.1,0,0.8,'\'B2of2\''
0,0,0,0,1,0,1,'\'B1of2\''
0,0,0.333333,0,0.333333,0,1,'\'B2of2\''
0.625,0.075,0.275,0.05,0.075,0,0.525,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.333333,0,0.222222,0.333333,0,0,0.444444,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.55,0.05,0.3,0.05,0.1,0,0.55,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5,0.5,0.5,0,0,0,0.5,'\'B2of2\''
0.35,0.05,0.2,0.2,0.1,0,0.55,'\'B2of2\''
0.4,0,0.3,0,0,0,0.6,'\'B1of2\''
0.4,0.2,0,0,0,0,0.6,'\'B1of2\''
0,0,0.333333,0.333333,0,0,0.666667,'\'B1of2\''
0.545455,0.045455,0.181818,0.045455,0.136364,0,0.545455,'\'B2of2\''
0.5,0,0.142857,0.357143,0.071429,0,0.428571,'\'B2of2\''
0.461538,0,0.153846,0,0.230769,0,0.538462,'\'B2of2\''
0,0,0,0,0.333333,0,1,'\'B2of2\''
0.580645,0.064516,0.258065,0.096774,0.096774,0,0.548387,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0.25,0,0.25,0,0.083333,0,0.583333,'\'B2of2\''
0.526316,0.105263,0.210526,0,0.105263,0,0.684211,'\'B2of2\''
0.551724,0.034483,0.103448,0.137931,0.034483,0,0.482759,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.615385,0,0.230769,0,0.076923,0.076923,0.461538,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0.25,0.25,0.25,0.25,0,0.75,'\'B1of2\''
0.428571,0,0.285714,0.428571,0,0,0.428571,'\'B1of2\''
0.522727,0.045455,0.136364,0.045455,0.045455,0.045455,0.568182,'\'B1of2\''
0.636364,0.090909,0.181818,0.272727,0.090909,0,0.454545,'\'B1of2\''
0.493333,0.066667,0.16,0.093333,0.066667,0,0.493333,'\'B1of2\''
0.574468,0.042553,0.191489,0.12766,0.148936,0.021277,0.531915,'\'B2of2\''
0.5,0,0.25,0,0,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.333333,0,0,0,0.333333,0,0.666667,'\'B1of2\''
0.571429,0.064935,0.181818,0.090909,0.038961,0.012987,0.454545,'\'B1of2\''
0,0,0,0,0.666667,0,1,'\'B2of2\''
0.529412,0.029412,0.164706,0.058824,0.047059,0,0.429412,'\'B1of2\''
0.4375,0,0.125,0.0625,0.1875,0,0.625,'\'B2of2\''
0.575758,0.090909,0.272727,0.030303,0.030303,0,0.515152,'\'B1of2\''
0.538462,0.076923,0.153846,0.076923,0.307692,0.076923,0.846154,'\'B2of2\''
0.555556,0,0.111111,0.111111,0,0,0.666667,'\'B1of2\''
0.6,0.2,0.2,0,0,0,0.6,'\'B2of2\''
0.466667,0.066667,0.155556,0.066667,0.2,0.044444,0.577778,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0.5,0,0,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.6,0,0,0,0,0.2,0.6,'\'B1of2\''
0.533333,0.066667,0.133333,0.2,0.2,0,0.533333,'\'B1of2\''
0.5,0.083333,0.333333,0,0.083333,0,0.583333,'\'B1of2\''
0.444444,0,0.222222,0.111111,0,0,0.777778,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.571429,0.142857,0.142857,0.142857,0,0,0.52381,'\'B2of2\''
0.454545,0,0.181818,0,0.272727,0,0.818182,'\'B1of2\''
0.555556,0.111111,0.333333,0.111111,0,0,0.555556,'\'B1of2\''
0.4,0,0,0.4,0,0,0.4,'\'B1of2\''
0.333333,0,0.166667,0.166667,0.166667,0,0.666667,'\'B2of2\''
0.636364,0.090909,0.363636,0.181818,0.090909,0.090909,0.545455,'\'B1of2\''
0,0,0.2,0.2,0.2,0,0.8,'\'B1of2\''
0,0,0.666667,0,0,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0.285714,0,1,'\'B1of2\''
0.583333,0.083333,0.333333,0,0.083333,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.522936,0.027523,0.192661,0.06422,0.100917,0.018349,0.46789,'\'B2of2\''
0.5,0.055556,0.222222,0,0.222222,0,0.5,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.307692,0,0.076923,0.076923,0.230769,0,0.769231,'\'B1of2\''
0.333333,0,0,0,0.166667,0,0.666667,'\'B1of2\''
0.666667,0.222222,0.333333,0.111111,0,0,0.555556,'\'B1of2\''
0.5,0.041667,0.125,0,0.208333,0,0.5,'\'B2of2\''
0,0,0.5,0,0,0,1,'\'B1of2\''
0.5,0.5,0.5,0,0,0,0.5,'\'B2of2\''
0,0,0,0.333333,0.333333,0,0.666667,'\'B2of2\''
0,0,0.25,0,0.5,0,1,'\'B2of2\''
0.516129,0.016129,0.225806,0.080645,0.032258,0.032258,0.564516,'\'B1of2\''
0.55,0.1,0.2,0.025,0.1,0,0.625,'\'B2of2\''
0.333333,0.333333,0.666667,0,0,0,1,'\'B1of2\''
0.375,0.25,0.375,0,0.25,0,0.75,'\'B2of2\''
0.25,0,0,0,0.25,0,0.75,'\'B2of2\''
0.583333,0.083333,0.333333,0,0,0,0.583333,'\'B1of2\''
