@relation 'smart_review_data-weka.filters.unsupervised.attribute.Reorder-R1-3,5-last,4-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-Rlast-unset-class-temporarily'

@attribute id numeric
@attribute product_name {'rubber chicken purse','set of ten finger ha','crosley cr8005a-tu c','jbl clip 2 waterproo','ninja professional b','oster cordless elect','iron gym total upper','everydrop by whirlpo','uvex skyper blue lig','rolodex deep desk dr','dymo labelmanager 28','the crystal bible','cuisinart mcp193-18n','viviscal extra stren','the official bs butt'}
@attribute type {review,title}
@attribute num_words numeric
@attribute 'stop_\%' numeric
@attribute 'meaning_\%' numeric
@attribute 'proper_noun_\%' numeric
@attribute 'noun_\%' numeric
@attribute 'pronoun_\%' numeric
@attribute 'verb_\%' numeric
@attribute 'adverb_\%' numeric
@attribute 'adjective_\%' numeric
@attribute 'wh-word_\%' numeric
@attribute 'missspelled_\%' numeric
@attribute rating {'\'(-inf-1.8]\'','\'(1.8-2.6]\'','\'(2.6-3.4]\'','\'(3.4-4.2]\'','\'(4.2-inf)\''}

@data
986,'crosley cr8005a-tu c',title,2,0,1,0,1,0,0,0,0,0,1,'\'(4.2-inf)\''
987,'crosley cr8005a-tu c',review,157,0.535032,0.464968,0,0.152866,0.044586,0.095541,0.044586,0.070064,0.012739,0.401274,'\'(-inf-1.8]\''
987,'crosley cr8005a-tu c',title,4,0.25,0.75,0,0.5,0,0.25,0,0,0,0.75,'\'(-inf-1.8]\''
988,'crosley cr8005a-tu c',review,3,0.333333,0.666667,0,0,0,0.333333,0.333333,0.333333,0,0.666667,'\'(-inf-1.8]\''
988,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(-inf-1.8]\''
989,'crosley cr8005a-tu c',review,9,0.222222,0.777778,0,0.222222,0.111111,0.222222,0,0.111111,0,0.777778,'\'(4.2-inf)\''
989,'crosley cr8005a-tu c',title,6,0.333333,0.666667,0,0.5,0,0,0,0,0,0.666667,'\'(4.2-inf)\''
990,'crosley cr8005a-tu c',review,3,0,1,0,0,0,0,0,0.333333,0,0.333333,'\'(4.2-inf)\''
990,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
991,'crosley cr8005a-tu c',review,107,0.542056,0.457944,0,0.168224,0.028037,0.17757,0.056075,0.056075,0,0.457944,'\'(-inf-1.8]\''
991,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'(-inf-1.8]\''
992,'crosley cr8005a-tu c',review,55,0.490909,0.509091,0,0.218182,0.090909,0.145455,0.036364,0.127273,0.018182,0.636364,'\'(-inf-1.8]\''
992,'crosley cr8005a-tu c',title,4,0.5,0.5,0,0,0.25,0.75,0,0,0,1,'\'(-inf-1.8]\''
993,'crosley cr8005a-tu c',review,465,0.503226,0.496774,0,0.133333,0.017204,0.12043,0.053763,0.060215,0.006452,0.32043,'\'(-inf-1.8]\''
993,'crosley cr8005a-tu c',title,4,0.25,0.75,0,0.25,0,0,0.5,0.25,0,0.5,'\'(-inf-1.8]\''
994,'crosley cr8005a-tu c',review,42,0.547619,0.452381,0,0.142857,0.02381,0.142857,0.142857,0.047619,0.02381,0.47619,'\'(-inf-1.8]\''
994,'crosley cr8005a-tu c',title,1,0,1,0,0,0,0,0,1,0,1,'\'(-inf-1.8]\''
995,'crosley cr8005a-tu c',review,1,0,1,0,1,0,0,0,0,0,1,'\'(3.4-4.2]\''
995,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(3.4-4.2]\''
996,'crosley cr8005a-tu c',review,101,0.524752,0.475248,0,0.148515,0.049505,0.178218,0.049505,0.059406,0,0.475248,'\'(-inf-1.8]\''
996,'crosley cr8005a-tu c',title,10,0.6,0.4,0,0.3,0.1,0.1,0.1,0,0,0.5,'\'(-inf-1.8]\''
997,'crosley cr8005a-tu c',review,12,0.416667,0.583333,0,0.25,0,0.166667,0,0.25,0,0.666667,'\'(4.2-inf)\''
997,'crosley cr8005a-tu c',title,7,0.428571,0.571429,0,0.285714,0,0.142857,0,0.285714,0,0.714286,'\'(4.2-inf)\''
998,'crosley cr8005a-tu c',review,53,0.566038,0.433962,0,0.09434,0.018868,0.150943,0.075472,0.037736,0,0.377358,'\'(4.2-inf)\''
998,'crosley cr8005a-tu c',title,6,0.5,0.5,0,0.333333,0,0.166667,0,0.166667,0,1,'\'(4.2-inf)\''
999,'crosley cr8005a-tu c',review,17,0.352941,0.647059,0,0.235294,0,0.176471,0.176471,0.117647,0,0.529412,'\'(4.2-inf)\''
999,'crosley cr8005a-tu c',title,5,0.6,0.4,0,0.2,0,0.2,0.2,0,0,0.6,'\'(4.2-inf)\''
1000,'crosley cr8005a-tu c',review,5,0.4,0.6,0,0.2,0,0,0.4,0.2,0,0.6,'\'(1.8-2.6]\''
1000,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(1.8-2.6]\''
1001,'crosley cr8005a-tu c',review,40,0.525,0.475,0,0.15,0.025,0.1,0.125,0.075,0.025,0.45,'\'(3.4-4.2]\''
1001,'crosley cr8005a-tu c',title,5,0.6,0.4,0,0.2,0,0.2,0,0,0,0.6,'\'(3.4-4.2]\''
1002,'crosley cr8005a-tu c',review,453,0.525386,0.474614,0,0.116998,0.013245,0.13245,0.04415,0.048565,0.00883,0.317881,'\'(2.6-3.4]\''
1002,'crosley cr8005a-tu c',title,11,0.545455,0.454545,0,0.090909,0.090909,0.272727,0,0.181818,0,0.818182,'\'(2.6-3.4]\''
1003,'crosley cr8005a-tu c',review,11,0.636364,0.363636,0,0.272727,0.272727,0.090909,0,0,0,0.636364,'\'(4.2-inf)\''
1003,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'(4.2-inf)\''
1004,'crosley cr8005a-tu c',review,35,0.514286,0.485714,0,0.228571,0.028571,0.142857,0.057143,0.142857,0,0.685714,'\'(3.4-4.2]\''
1004,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(3.4-4.2]\''
1005,'crosley cr8005a-tu c',review,112,0.5625,0.4375,0,0.107143,0.035714,0.133929,0.089286,0.071429,0,0.357143,'\'(1.8-2.6]\''
1005,'crosley cr8005a-tu c',title,7,0.714286,0.285714,0,0,0.142857,0.285714,0,0,0.142857,0.428571,'\'(1.8-2.6]\''
1006,'crosley cr8005a-tu c',review,5,0.4,0.6,0,0.4,0,0,0,0.2,0,0.8,'\'(4.2-inf)\''
1006,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1007,'crosley cr8005a-tu c',review,16,0.4375,0.5625,0,0.25,0.0625,0.125,0,0.1875,0,0.75,'\'(4.2-inf)\''
1007,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1008,'crosley cr8005a-tu c',review,189,0.534392,0.465608,0,0.121693,0.026455,0.116402,0.058201,0.100529,0.010582,0.402116,'\'(1.8-2.6]\''
1008,'crosley cr8005a-tu c',title,3,0.333333,0.666667,0,0,0,0.333333,0.666667,0,0,0,'\'(1.8-2.6]\''
1009,'crosley cr8005a-tu c',review,3,0.333333,0.666667,0,0,0.333333,0.333333,0,0,0,0.333333,'\'(4.2-inf)\''
1009,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1010,'crosley cr8005a-tu c',review,61,0.590164,0.409836,0,0.163934,0.032787,0.196721,0.04918,0.131148,0,0.557377,'\'(3.4-4.2]\''
1010,'crosley cr8005a-tu c',title,4,0.5,0.5,0,0,0,0,0.25,0.5,0,0.75,'\'(3.4-4.2]\''
1011,'crosley cr8005a-tu c',review,10,0.5,0.5,0,0.4,0,0.1,0,0.1,0,0.7,'\'(3.4-4.2]\''
1011,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(3.4-4.2]\''
1012,'crosley cr8005a-tu c',review,42,0.571429,0.428571,0,0.214286,0.071429,0.166667,0.095238,0.047619,0,0.547619,'\'(2.6-3.4]\''
1012,'crosley cr8005a-tu c',title,19,0.526316,0.473684,0,0.105263,0.105263,0.263158,0.105263,0.052632,0,0.526316,'\'(2.6-3.4]\''
1013,'crosley cr8005a-tu c',review,16,0.625,0.375,0,0.1875,0.1875,0.125,0,0,0,0.6875,'\'(4.2-inf)\''
1013,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1014,'crosley cr8005a-tu c',review,16,0.5,0.5,0,0.3125,0.0625,0.125,0.0625,0.125,0,0.75,'\'(-inf-1.8]\''
1014,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(-inf-1.8]\''
1015,'crosley cr8005a-tu c',review,21,0.47619,0.52381,0,0.238095,0.142857,0.095238,0,0.095238,0,0.809524,'\'(4.2-inf)\''
1015,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1016,'crosley cr8005a-tu c',review,64,0.53125,0.46875,0,0.15625,0.0625,0.15625,0.046875,0.078125,0.015625,0.46875,'\'(3.4-4.2]\''
1016,'crosley cr8005a-tu c',title,13,0.538462,0.461538,0,0.153846,0.076923,0.230769,0,0.153846,0,0.769231,'\'(3.4-4.2]\''
1017,'crosley cr8005a-tu c',review,57,0.45614,0.54386,0,0.157895,0.070175,0.175439,0.070175,0.035088,0,0.473684,'\'(3.4-4.2]\''
1017,'crosley cr8005a-tu c',title,3,0,1,0,0,0,0.333333,0,0,0,0,'\'(3.4-4.2]\''
1018,'crosley cr8005a-tu c',review,3,0.333333,0.666667,0,0.333333,0,0,0,0.333333,0,0.666667,'\'(-inf-1.8]\''
1018,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(-inf-1.8]\''
1019,'crosley cr8005a-tu c',review,70,0.542857,0.457143,0,0.1,0.057143,0.2,0.128571,0.042857,0,0.4,'\'(-inf-1.8]\''
1019,'crosley cr8005a-tu c',title,3,0.666667,0.333333,0,0,0,0.666667,0.333333,0,0,0.333333,'\'(-inf-1.8]\''
1020,'crosley cr8005a-tu c',review,41,0.560976,0.439024,0,0.097561,0.04878,0.146341,0.097561,0.170732,0,0.560976,'\'(4.2-inf)\''
1020,'crosley cr8005a-tu c',title,11,0.545455,0.454545,0,0.181818,0,0.090909,0,0.272727,0,0.818182,'\'(4.2-inf)\''
1021,'crosley cr8005a-tu c',review,49,0.571429,0.428571,0,0.081633,0.020408,0.244898,0.061224,0.102041,0,0.44898,'\'(-inf-1.8]\''
1021,'crosley cr8005a-tu c',title,6,0.333333,0.666667,0,0,0,0.166667,0.166667,0.5,0,0.666667,'\'(-inf-1.8]\''
1022,'crosley cr8005a-tu c',review,145,0.510345,0.489655,0,0.206897,0.013793,0.137931,0.062069,0.041379,0.013793,0.441379,'\'(-inf-1.8]\''
1022,'crosley cr8005a-tu c',title,11,0.181818,0.818182,0,0.454545,0,0,0,0.181818,0,0.727273,'\'(-inf-1.8]\''
1023,'crosley cr8005a-tu c',review,8,0.375,0.625,0,0.25,0.25,0.125,0.125,0.125,0,0.75,'\'(4.2-inf)\''
1023,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1024,'crosley cr8005a-tu c',review,1,0,1,0,0,0,0,0,1,0,1,'\'(4.2-inf)\''
1024,'crosley cr8005a-tu c',title,1,0,1,0,0,0,0,0,1,0,1,'\'(4.2-inf)\''
1025,'crosley cr8005a-tu c',review,86,0.5,0.5,0,0.22093,0.046512,0.127907,0.034884,0.081395,0,0.5,'\'(-inf-1.8]\''
1025,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(-inf-1.8]\''
1026,'crosley cr8005a-tu c',review,64,0.53125,0.46875,0,0.125,0.0625,0.109375,0.125,0.03125,0,0.34375,'\'(3.4-4.2]\''
1026,'crosley cr8005a-tu c',title,4,0.5,0.5,0,0.25,0,0.25,0.25,0,0.25,0.5,'\'(3.4-4.2]\''
1027,'crosley cr8005a-tu c',review,51,0.54902,0.45098,0,0.156863,0.019608,0.254902,0.078431,0.039216,0,0.54902,'\'(-inf-1.8]\''
1027,'crosley cr8005a-tu c',title,10,0.5,0.5,0,0.3,0.1,0.1,0,0.1,0,0.8,'\'(-inf-1.8]\''
1028,'crosley cr8005a-tu c',review,20,0.55,0.45,0,0.3,0.05,0.1,0.1,0.05,0,0.6,'\'(-inf-1.8]\''
1028,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(-inf-1.8]\''
1029,'crosley cr8005a-tu c',review,113,0.504425,0.495575,0,0.141593,0.017699,0.132743,0.088496,0.088496,0.00885,0.40708,'\'(-inf-1.8]\''
1029,'crosley cr8005a-tu c',title,7,0.428571,0.571429,0,0.285714,0,0,0.285714,0.142857,0,0.714286,'\'(-inf-1.8]\''
1030,'crosley cr8005a-tu c',review,3,0.333333,0.666667,0,0,0.333333,0.333333,0,0,0,0.333333,'\'(4.2-inf)\''
1030,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1031,'crosley cr8005a-tu c',review,3,0.333333,0.666667,0,0.333333,0,0,0.333333,0.333333,0,0.666667,'\'(3.4-4.2]\''
1031,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(3.4-4.2]\''
1032,'crosley cr8005a-tu c',review,7,0.285714,0.714286,0,0.285714,0.285714,0.142857,0,0.142857,0,0.857143,'\'(4.2-inf)\''
1032,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1033,'crosley cr8005a-tu c',review,89,0.573034,0.426966,0,0.11236,0.033708,0.179775,0.089888,0.078652,0.011236,0.449438,'\'(1.8-2.6]\''
1033,'crosley cr8005a-tu c',title,2,0.5,0.5,0,0.5,0,0,0,0,0,0.5,'\'(1.8-2.6]\''
1034,'crosley cr8005a-tu c',review,79,0.518987,0.481013,0,0.202532,0.037975,0.126582,0.050633,0.101266,0,0.481013,'\'(3.4-4.2]\''
1034,'crosley cr8005a-tu c',title,17,0.588235,0.411765,0,0.235294,0.117647,0.058824,0.117647,0.117647,0,0.647059,'\'(3.4-4.2]\''
1035,'crosley cr8005a-tu c',review,107,0.504673,0.495327,0,0.186916,0.056075,0.17757,0.074766,0.065421,0.009346,0.485981,'\'(-inf-1.8]\''
1035,'crosley cr8005a-tu c',title,16,0.5,0.5,0,0.3125,0,0.0625,0,0.125,0,0.6875,'\'(-inf-1.8]\''
1036,'crosley cr8005a-tu c',review,11,0.454545,0.545455,0,0.090909,0.090909,0.272727,0,0.090909,0,0.727273,'\'(3.4-4.2]\''
1036,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(3.4-4.2]\''
1037,'crosley cr8005a-tu c',review,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1037,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1038,'crosley cr8005a-tu c',review,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'(3.4-4.2]\''
1038,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'(3.4-4.2]\''
1039,'crosley cr8005a-tu c',review,71,0.507042,0.492958,0,0.197183,0.042254,0.183099,0.056338,0.056338,0,0.535211,'\'(4.2-inf)\''
1039,'crosley cr8005a-tu c',title,4,0.5,0.5,0,0.25,0.25,0.25,0,0,0,0.75,'\'(4.2-inf)\''
1040,'crosley cr8005a-tu c',review,6,0.333333,0.666667,0,0.5,0.166667,0.166667,0,0,0,0.833333,'\'(4.2-inf)\''
1040,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1041,'crosley cr8005a-tu c',review,2,0.5,0.5,0,0,0,0.5,0,0,0,0.5,'\'(4.2-inf)\''
1041,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1042,'crosley cr8005a-tu c',review,12,0.583333,0.416667,0,0.166667,0.083333,0.25,0.083333,0,0,0.416667,'\'(-inf-1.8]\''
1042,'crosley cr8005a-tu c',title,5,0.2,0.8,0,0.2,0.2,0.4,0,0.2,0,1,'\'(-inf-1.8]\''
1043,'crosley cr8005a-tu c',review,61,0.52459,0.47541,0,0.147541,0.032787,0.163934,0.131148,0.032787,0,0.393443,'\'(-inf-1.8]\''
1043,'crosley cr8005a-tu c',title,3,0.333333,0.666667,0,0.666667,0,0,0,0,0,0.666667,'\'(-inf-1.8]\''
1044,'crosley cr8005a-tu c',review,30,0.433333,0.566667,0,0.266667,0.066667,0.133333,0.066667,0.1,0,0.733333,'\'(2.6-3.4]\''
1044,'crosley cr8005a-tu c',title,12,0.333333,0.666667,0,0.333333,0,0.083333,0.083333,0.083333,0,0.75,'\'(2.6-3.4]\''
1045,'crosley cr8005a-tu c',review,52,0.596154,0.403846,0,0.192308,0.076923,0.173077,0.076923,0.057692,0,0.653846,'\'(3.4-4.2]\''
1045,'crosley cr8005a-tu c',title,4,0.5,0.5,0,0.25,0,0,0.25,0.25,0,0.5,'\'(3.4-4.2]\''
1046,'crosley cr8005a-tu c',review,70,0.485714,0.514286,0,0.142857,0.042857,0.114286,0.057143,0.114286,0,0.5,'\'(1.8-2.6]\''
1046,'crosley cr8005a-tu c',title,8,0.375,0.625,0,0.25,0.25,0.25,0,0.125,0,0.75,'\'(1.8-2.6]\''
1047,'crosley cr8005a-tu c',review,33,0.515152,0.484848,0,0.151515,0.060606,0.242424,0.060606,0.060606,0,0.606061,'\'(-inf-1.8]\''
1047,'crosley cr8005a-tu c',title,3,0.333333,0.666667,0,0,0,0,0,0.333333,0,0.666667,'\'(-inf-1.8]\''
1048,'crosley cr8005a-tu c',review,49,0.530612,0.469388,0,0.142857,0.081633,0.142857,0.061224,0.122449,0.020408,0.530612,'\'(4.2-inf)\''
1048,'crosley cr8005a-tu c',title,3,0,1,0,0.333333,0,0,0,0.333333,0,0.666667,'\'(4.2-inf)\''
1049,'crosley cr8005a-tu c',review,1,0,1,0,1,0,0,0,0,0,1,'\'(4.2-inf)\''
1049,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1050,'crosley cr8005a-tu c',review,6,0.333333,0.666667,0,0.333333,0,0.166667,0,0,0,0.5,'\'(4.2-inf)\''
1050,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1051,'crosley cr8005a-tu c',review,14,0.571429,0.428571,0,0.214286,0.142857,0.214286,0.071429,0,0,0.357143,'\'(4.2-inf)\''
1051,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1052,'crosley cr8005a-tu c',review,25,0.56,0.44,0,0.28,0.08,0.08,0.08,0.04,0,0.56,'\'(4.2-inf)\''
1052,'crosley cr8005a-tu c',title,12,0.666667,0.333333,0,0.25,0.083333,0.083333,0.083333,0.083333,0,0.583333,'\'(4.2-inf)\''
1053,'crosley cr8005a-tu c',review,4,0.5,0.5,0,0.25,0,0,0.25,0.25,0,0.5,'\'(4.2-inf)\''
1053,'crosley cr8005a-tu c',title,1,0,1,0,1,0,0,0,0,0,1,'\'(4.2-inf)\''
1054,'crosley cr8005a-tu c',review,5,0.4,0.6,0,0.4,0,0,0.2,0,0,0.4,'\'(4.2-inf)\''
1054,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1055,'crosley cr8005a-tu c',review,119,0.571429,0.428571,0,0.159664,0.02521,0.117647,0.016807,0.084034,0.008403,0.436975,'\'(3.4-4.2]\''
1055,'crosley cr8005a-tu c',title,10,0.2,0.8,0,0.4,0,0.1,0,0.1,0,0.8,'\'(3.4-4.2]\''
1056,'crosley cr8005a-tu c',review,45,0.511111,0.488889,0,0.2,0.088889,0.133333,0.044444,0.088889,0,0.511111,'\'(1.8-2.6]\''
1056,'crosley cr8005a-tu c',title,6,0.5,0.5,0,0.166667,0.166667,0.166667,0.333333,0,0,0.666667,'\'(1.8-2.6]\''
1057,'crosley cr8005a-tu c',review,10,0.2,0.8,0,0.5,0,0,0.1,0.2,0,0.8,'\'(2.6-3.4]\''
1057,'crosley cr8005a-tu c',title,7,0.571429,0.428571,0,0,0.142857,0.142857,0.142857,0.142857,0,0.571429,'\'(2.6-3.4]\''
1058,'crosley cr8005a-tu c',review,4,0.5,0.5,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1058,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1059,'crosley cr8005a-tu c',review,3,0.333333,0.666667,0,0,0.333333,0.333333,0,0,0,0.333333,'\'(4.2-inf)\''
1059,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1060,'crosley cr8005a-tu c',review,12,0.166667,0.833333,0,0.333333,0,0.25,0,0.166667,0,0.833333,'\'(4.2-inf)\''
1060,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
1061,'crosley cr8005a-tu c',review,33,0.545455,0.454545,0,0.212121,0.121212,0.181818,0.030303,0,0,0.575758,'\'(4.2-inf)\''
1061,'crosley cr8005a-tu c',title,7,0.571429,0.428571,0,0.285714,0.142857,0.285714,0.142857,0,0,0.714286,'\'(4.2-inf)\''
1062,'crosley cr8005a-tu c',review,30,0.433333,0.566667,0,0.233333,0.033333,0.2,0.066667,0.166667,0,0.7,'\'(1.8-2.6]\''
1062,'crosley cr8005a-tu c',title,10,0.4,0.6,0,0.2,0,0.1,0.1,0.3,0,0.7,'\'(1.8-2.6]\''
1063,'crosley cr8005a-tu c',review,30,0.533333,0.466667,0,0.166667,0.1,0.133333,0.066667,0.133333,0,0.6,'\'(4.2-inf)\''
1063,'crosley cr8005a-tu c',title,3,0.333333,0.666667,0,0.333333,0,0.333333,0,0.333333,0,1,'\'(4.2-inf)\''
1064,'crosley cr8005a-tu c',review,65,0.492308,0.507692,0,0.230769,0.046154,0.107692,0.046154,0.092308,0.015385,0.523077,'\'(-inf-1.8]\''
1064,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'(-inf-1.8]\''
1065,'crosley cr8005a-tu c',review,17,0.235294,0.764706,0,0.176471,0.058824,0.176471,0.058824,0.176471,0,0.647059,'\'(3.4-4.2]\''
1065,'crosley cr8005a-tu c',title,3,0,1,0,0.333333,0,0,0,0.333333,0,0.666667,'\'(3.4-4.2]\''
1066,'crosley cr8005a-tu c',review,17,0.411765,0.588235,0,0.235294,0.058824,0.235294,0.058824,0.058824,0,0.588235,'\'(-inf-1.8]\''
1066,'crosley cr8005a-tu c',title,5,0.2,0.8,0,0.2,0,0,0.2,0.2,0,0.4,'\'(-inf-1.8]\''
1067,'crosley cr8005a-tu c',review,4,0,1,0,0.25,0,0.25,0,0.25,0,0.75,'\'(4.2-inf)\''
1067,'crosley cr8005a-tu c',title,1,0,1,0,1,0,0,0,0,0,1,'\'(4.2-inf)\''
1068,'crosley cr8005a-tu c',review,125,0.536,0.464,0,0.16,0.024,0.176,0.064,0.112,0.008,0.496,'\'(3.4-4.2]\''
1068,'crosley cr8005a-tu c',title,5,0.4,0.6,0,0.4,0,0,0,0.2,0,0.8,'\'(3.4-4.2]\''
1069,'crosley cr8005a-tu c',review,15,0.333333,0.666667,0,0.266667,0,0.066667,0.066667,0.2,0,0.733333,'\'(3.4-4.2]\''
1069,'crosley cr8005a-tu c',title,6,0.333333,0.666667,0,0.333333,0,0,0.166667,0.166667,0,0.833333,'\'(3.4-4.2]\''
1070,'crosley cr8005a-tu c',review,90,0.5,0.5,0,0.166667,0.044444,0.155556,0.066667,0.066667,0,0.422222,'\'(4.2-inf)\''
1070,'crosley cr8005a-tu c',title,1,0,1,0,0,0,0,0,1,0,1,'\'(4.2-inf)\''
1071,'crosley cr8005a-tu c',review,177,0.519774,0.480226,0,0.124294,0.022599,0.129944,0.073446,0.073446,0.011299,0.338983,'\'(-inf-1.8]\''
1071,'crosley cr8005a-tu c',title,7,0.285714,0.714286,0,0.285714,0,0.142857,0,0.285714,0,0.714286,'\'(-inf-1.8]\''
1072,'crosley cr8005a-tu c',review,16,0.4375,0.5625,0,0.1875,0,0.125,0.125,0.1875,0,0.625,'\'(-inf-1.8]\''
1072,'crosley cr8005a-tu c',title,6,0.333333,0.666667,0,0.166667,0,0.166667,0,0.166667,0,0.666667,'\'(-inf-1.8]\''
1073,'crosley cr8005a-tu c',review,1,0,1,0,0,0,0,0,1,0,1,'\'(3.4-4.2]\''
1073,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(3.4-4.2]\''
1074,'crosley cr8005a-tu c',review,61,0.508197,0.491803,0,0.213115,0.065574,0.180328,0.016393,0.098361,0.016393,0.606557,'\'(4.2-inf)\''
1074,'crosley cr8005a-tu c',title,6,0.5,0.5,0,0.166667,0,0,0,0.333333,0,0.666667,'\'(4.2-inf)\''
1075,'crosley cr8005a-tu c',review,91,0.593407,0.406593,0,0.175824,0.043956,0.142857,0.032967,0.076923,0.010989,0.450549,'\'(3.4-4.2]\''
1075,'crosley cr8005a-tu c',title,9,0.333333,0.666667,0,0.444444,0.111111,0,0,0.111111,0,0.777778,'\'(3.4-4.2]\''
1076,'crosley cr8005a-tu c',review,46,0.608696,0.391304,0,0.130435,0.021739,0.152174,0.086957,0.108696,0.021739,0.434783,'\'(2.6-3.4]\''
1076,'crosley cr8005a-tu c',title,8,0.5,0.5,0,0.125,0,0.125,0.125,0.25,0,0.75,'\'(2.6-3.4]\''
1077,'crosley cr8005a-tu c',review,242,0.619835,0.380165,0,0.132231,0.016529,0.128099,0.033058,0.066116,0.004132,0.355372,'\'(3.4-4.2]\''
1077,'crosley cr8005a-tu c',title,11,0.636364,0.363636,0,0.090909,0.090909,0.272727,0,0.181818,0,0.545455,'\'(3.4-4.2]\''
1078,'crosley cr8005a-tu c',review,192,0.557292,0.442708,0,0.15625,0.03125,0.130208,0.057292,0.0625,0.010417,0.390625,'\'(3.4-4.2]\''
1078,'crosley cr8005a-tu c',title,13,0.307692,0.692308,0,0.076923,0.076923,0.230769,0,0.153846,0,0.461538,'\'(3.4-4.2]\''
1079,'crosley cr8005a-tu c',review,37,0.486486,0.513514,0,0.216216,0.108108,0.135135,0,0.054054,0,0.594595,'\'(-inf-1.8]\''
1079,'crosley cr8005a-tu c',title,6,0.333333,0.666667,0,0.333333,0,0.166667,0.166667,0.166667,0,0.666667,'\'(-inf-1.8]\''
1080,'crosley cr8005a-tu c',review,6,0.5,0.5,0,0.166667,0,0.166667,0.166667,0.166667,0,0.5,'\'(-inf-1.8]\''
1080,'crosley cr8005a-tu c',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(-inf-1.8]\''
1081,'crosley cr8005a-tu c',review,19,0.631579,0.368421,0,0.105263,0.157895,0.263158,0,0.052632,0.052632,0.684211,'\'(4.2-inf)\''
1081,'crosley cr8005a-tu c',title,9,0.555556,0.444444,0,0.111111,0.111111,0.333333,0,0.111111,0.111111,0.777778,'\'(4.2-inf)\''
