@relation 'smart_review_data-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.AddExpression-Eifelse(a4>3.0, 5.0,1.0)-Ngood_bad-weka.filters.unsupervised.attribute.Discretize-B2-M-1.0-Rlast-unset-class-temporarily'

@attribute id numeric
@attribute product_name {'rubber chicken purse','set of ten finger ha','crosley cr8005a-tu c','jbl clip 2 waterproo','ninja professional b','oster cordless elect','iron gym total upper','everydrop by whirlpo','uvex skyper blue lig','rolodex deep desk dr','dymo labelmanager 28','the crystal bible','cuisinart mcp193-18n','viviscal extra stren','the official bs butt'}
@attribute type {review,title}
@attribute rating numeric
@attribute num_words numeric
@attribute 'stop_\%' numeric
@attribute 'meaning_\%' numeric
@attribute 'proper_noun_\%' numeric
@attribute 'noun_\%' numeric
@attribute 'pronoun_\%' numeric
@attribute 'verb_\%' numeric
@attribute 'adverb_\%' numeric
@attribute 'adjective_\%' numeric
@attribute 'wh-word_\%' numeric
@attribute good_bad {'\'(-inf-3]\'','\'(3-inf)\''}

@data
149,'rubber chicken purse',review,5,37,0.594595,0.405405,0,0.162162,0.081081,0.216216,0.054054,0.027027,0.054054,'\'(3-inf)\''
149,'rubber chicken purse',title,5,6,0.5,0.5,0,0.166667,0,0.333333,0,0,0,'\'(3-inf)\''
150,'rubber chicken purse',review,5,16,0.375,0.625,0,0.3125,0,0.125,0.0625,0.125,0,'\'(3-inf)\''
150,'rubber chicken purse',title,5,5,0.2,0.8,0,0.4,0,0.2,0,0.2,0,'\'(3-inf)\''
151,'rubber chicken purse',review,3,187,0.57754,0.42246,0,0.15508,0.026738,0.096257,0.032086,0.064171,0,'\'(-inf-3]\''
151,'rubber chicken purse',title,3,6,0.5,0.5,0,0.333333,0,0,0.166667,0.166667,0,'\'(-inf-3]\''
152,'rubber chicken purse',review,5,73,0.452055,0.547945,0,0.260274,0.054795,0.136986,0.041096,0.068493,0.013699,'\'(3-inf)\''
152,'rubber chicken purse',title,5,6,0.5,0.5,0,0.333333,0,0,0,0.166667,0,'\'(3-inf)\''
153,'rubber chicken purse',review,5,39,0.512821,0.487179,0.025641,0.179487,0.025641,0.179487,0.076923,0.051282,0,'\'(3-inf)\''
153,'rubber chicken purse',title,5,12,0.583333,0.416667,0,0.25,0,0.166667,0,0,0,'\'(3-inf)\''
154,'rubber chicken purse',review,5,13,0.538462,0.461538,0,0.153846,0.076923,0.153846,0.153846,0.076923,0.076923,'\'(3-inf)\''
154,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
155,'rubber chicken purse',review,4,15,0.533333,0.466667,0,0.2,0.2,0.2,0,0.066667,0,'\'(3-inf)\''
155,'rubber chicken purse',title,4,13,0.538462,0.461538,0,0.153846,0.230769,0.230769,0,0,0,'\'(3-inf)\''
156,'rubber chicken purse',review,5,12,0.583333,0.416667,0,0.166667,0.25,0.166667,0,0,0,'\'(3-inf)\''
156,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
157,'rubber chicken purse',review,2,18,0.666667,0.333333,0,0.166667,0.055556,0.111111,0.055556,0.111111,0,'\'(-inf-3]\''
157,'rubber chicken purse',title,2,6,0.333333,0.666667,0,0,0,0.333333,0,0.333333,0,'\'(-inf-3]\''
158,'rubber chicken purse',review,5,15,0.4,0.6,0,0.2,0.133333,0.066667,0.066667,0.133333,0,'\'(3-inf)\''
158,'rubber chicken purse',title,5,4,0.25,0.75,0,0.5,0,0,0,0.25,0,'\'(3-inf)\''
159,'rubber chicken purse',review,5,75,0.56,0.44,0,0.213333,0.066667,0.12,0.04,0.04,0.013333,'\'(3-inf)\''
159,'rubber chicken purse',title,5,6,0.166667,0.833333,0,0.333333,0,0.166667,0.166667,0.166667,0,'\'(3-inf)\''
160,'rubber chicken purse',review,4,27,0.518519,0.481481,0,0.148148,0.074074,0.148148,0.074074,0.148148,0,'\'(3-inf)\''
160,'rubber chicken purse',title,4,11,0.545455,0.454545,0,0.181818,0.181818,0.181818,0,0.181818,0,'\'(3-inf)\''
161,'rubber chicken purse',review,5,3,0,1,0,0.333333,0,0,0,0.333333,0,'\'(3-inf)\''
161,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
162,'rubber chicken purse',review,5,7,0.428571,0.571429,0,0.142857,0.428571,0.428571,0,0,0,'\'(3-inf)\''
162,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
163,'rubber chicken purse',review,5,19,0.473684,0.526316,0,0.157895,0,0.263158,0,0.105263,0,'\'(3-inf)\''
163,'rubber chicken purse',title,5,3,0,1,0,0,0,0.333333,0,0.333333,0,'\'(3-inf)\''
164,'rubber chicken purse',review,5,63,0.52381,0.47619,0,0.190476,0.015873,0.15873,0.063492,0.063492,0.031746,'\'(3-inf)\''
164,'rubber chicken purse',title,5,4,0.25,0.75,0,0.5,0,0.25,0,0,0,'\'(3-inf)\''
165,'rubber chicken purse',review,5,45,0.533333,0.466667,0,0.2,0.044444,0.133333,0.066667,0.066667,0,'\'(3-inf)\''
165,'rubber chicken purse',title,5,12,0.416667,0.583333,0,0.166667,0.166667,0.333333,0,0,0,'\'(3-inf)\''
166,'rubber chicken purse',review,5,40,0.675,0.325,0,0.125,0.075,0.15,0.075,0.125,0,'\'(3-inf)\''
166,'rubber chicken purse',title,5,14,0.571429,0.428571,0,0.214286,0,0.071429,0.142857,0.142857,0.071429,'\'(3-inf)\''
167,'rubber chicken purse',review,5,31,0.741935,0.258065,0,0.032258,0.096774,0.193548,0.064516,0.064516,0,'\'(3-inf)\''
167,'rubber chicken purse',title,5,7,0.714286,0.285714,0,0,0.142857,0.428571,0.142857,0,0,'\'(3-inf)\''
168,'rubber chicken purse',review,5,49,0.44898,0.55102,0,0.163265,0.040816,0.142857,0.102041,0.102041,0.020408,'\'(3-inf)\''
168,'rubber chicken purse',title,5,4,0.5,0.5,0,0.25,0,0.25,0.25,0,0,'\'(3-inf)\''
169,'rubber chicken purse',review,5,58,0.517241,0.482759,0,0.155172,0.017241,0.155172,0.068966,0.068966,0,'\'(3-inf)\''
169,'rubber chicken purse',title,5,3,0,1,0,0.333333,0,0,0,0,0,'\'(3-inf)\''
170,'rubber chicken purse',review,5,19,0.631579,0.368421,0,0.315789,0.105263,0.105263,0,0,0,'\'(3-inf)\''
170,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
171,'rubber chicken purse',review,4,94,0.489362,0.510638,0,0.244681,0.010638,0.148936,0.06383,0.053191,0.010638,'\'(3-inf)\''
171,'rubber chicken purse',title,4,7,0.428571,0.571429,0,0.285714,0,0,0,0.285714,0,'\'(3-inf)\''
172,'rubber chicken purse',review,5,14,0.357143,0.642857,0,0.142857,0,0.071429,0.071429,0.285714,0,'\'(3-inf)\''
172,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
173,'rubber chicken purse',review,1,35,0.542857,0.457143,0,0.085714,0.085714,0.2,0.085714,0.142857,0,'\'(-inf-3]\''
173,'rubber chicken purse',title,1,1,0,1,0,1,0,0,0,0,0,'\'(-inf-3]\''
174,'rubber chicken purse',review,5,13,0.615385,0.384615,0,0.153846,0.076923,0.230769,0.076923,0.076923,0,'\'(3-inf)\''
174,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
175,'rubber chicken purse',review,5,7,0.571429,0.428571,0,0.285714,0,0.142857,0,0.142857,0,'\'(3-inf)\''
175,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
176,'rubber chicken purse',review,5,27,0.444444,0.555556,0,0.148148,0.074074,0.111111,0.037037,0.148148,0,'\'(3-inf)\''
176,'rubber chicken purse',title,5,7,0.428571,0.571429,0,0.285714,0,0.142857,0.142857,0,0.142857,'\'(3-inf)\''
177,'rubber chicken purse',review,5,5,0.4,0.6,0,0.2,0.4,0.2,0,0,0,'\'(3-inf)\''
177,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
178,'rubber chicken purse',review,5,30,0.566667,0.433333,0,0.133333,0,0.166667,0.033333,0.066667,0,'\'(3-inf)\''
178,'rubber chicken purse',title,5,12,0.583333,0.416667,0,0.166667,0,0.083333,0.083333,0.083333,0,'\'(3-inf)\''
179,'rubber chicken purse',review,5,18,0.555556,0.444444,0,0.166667,0.166667,0.222222,0,0.111111,0,'\'(3-inf)\''
179,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
180,'rubber chicken purse',review,5,22,0.318182,0.681818,0,0.227273,0,0.227273,0,0.045455,0,'\'(3-inf)\''
180,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
181,'rubber chicken purse',review,2,162,0.580247,0.419753,0,0.117284,0.030864,0.135802,0.08642,0.08642,0.012346,'\'(-inf-3]\''
181,'rubber chicken purse',title,2,18,0.5,0.5,0,0.055556,0.111111,0.222222,0.166667,0.166667,0.055556,'\'(-inf-3]\''
182,'rubber chicken purse',review,4,50,0.58,0.42,0,0.18,0.04,0.18,0.04,0.1,0,'\'(3-inf)\''
182,'rubber chicken purse',title,4,2,0.5,0.5,0,0,0.5,0.5,0,0,0,'\'(3-inf)\''
183,'rubber chicken purse',review,5,43,0.604651,0.395349,0,0.162791,0.046512,0.116279,0.023256,0.162791,0,'\'(3-inf)\''
183,'rubber chicken purse',title,5,14,0.571429,0.428571,0,0.214286,0.071429,0.071429,0,0.214286,0,'\'(3-inf)\''
184,'rubber chicken purse',review,5,5,0.2,0.8,0,0.6,0,0,0,0,0,'\'(3-inf)\''
184,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
185,'rubber chicken purse',review,3,24,0.333333,0.666667,0,0.25,0.041667,0.083333,0.083333,0.125,0,'\'(-inf-3]\''
185,'rubber chicken purse',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
186,'rubber chicken purse',review,5,31,0.516129,0.483871,0,0.129032,0.032258,0.129032,0.129032,0.096774,0,'\'(3-inf)\''
186,'rubber chicken purse',title,5,12,0.583333,0.416667,0,0.083333,0.083333,0.083333,0.333333,0.166667,0,'\'(3-inf)\''
187,'rubber chicken purse',review,5,12,0.166667,0.833333,0,0.166667,0.083333,0.166667,0.25,0,0,'\'(3-inf)\''
187,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
188,'rubber chicken purse',review,5,143,0.615385,0.384615,0,0.13986,0.034965,0.125874,0.06993,0.048951,0.006993,'\'(3-inf)\''
188,'rubber chicken purse',title,5,8,0.25,0.75,0,0.25,0,0,0.125,0.125,0,'\'(3-inf)\''
189,'rubber chicken purse',review,5,55,0.472727,0.527273,0,0.2,0.036364,0.218182,0.072727,0.036364,0.036364,'\'(3-inf)\''
189,'rubber chicken purse',title,5,5,0.2,0.8,0,0.4,0.2,0.2,0,0,0,'\'(3-inf)\''
190,'rubber chicken purse',review,5,49,0.530612,0.469388,0,0.244898,0.020408,0.122449,0.020408,0.122449,0.020408,'\'(3-inf)\''
190,'rubber chicken purse',title,5,3,0,1,0,0.666667,0,0,0,0.333333,0,'\'(3-inf)\''
191,'rubber chicken purse',review,4,33,0.484848,0.515152,0,0.272727,0.030303,0.181818,0.030303,0.030303,0,'\'(3-inf)\''
191,'rubber chicken purse',title,4,4,0.25,0.75,0,0.5,0,0.25,0,0,0,'\'(3-inf)\''
192,'rubber chicken purse',review,5,22,0.363636,0.636364,0,0.272727,0.045455,0.181818,0.045455,0.045455,0,'\'(3-inf)\''
192,'rubber chicken purse',title,5,1,0,1,0,1,0,0,0,0,0,'\'(3-inf)\''
193,'rubber chicken purse',review,5,8,0.125,0.875,0,0.375,0,0.125,0,0.125,0,'\'(3-inf)\''
193,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
194,'rubber chicken purse',review,5,24,0.583333,0.416667,0,0.208333,0.041667,0.208333,0.041667,0.041667,0,'\'(3-inf)\''
194,'rubber chicken purse',title,5,4,0.5,0.5,0,0.25,0.25,0.25,0,0,0,'\'(3-inf)\''
195,'rubber chicken purse',review,5,35,0.485714,0.514286,0,0.142857,0.028571,0.171429,0.114286,0.085714,0,'\'(3-inf)\''
195,'rubber chicken purse',title,5,5,0.2,0.8,0,0.4,0,0,0.2,0.2,0,'\'(3-inf)\''
196,'rubber chicken purse',review,5,63,0.507937,0.492063,0,0.174603,0.031746,0.174603,0.031746,0.079365,0,'\'(3-inf)\''
196,'rubber chicken purse',title,5,5,0,1,0,0.4,0,0,0.4,0,0,'\'(3-inf)\''
197,'rubber chicken purse',review,5,87,0.517241,0.482759,0,0.218391,0.057471,0.137931,0.011494,0.137931,0,'\'(3-inf)\''
197,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
198,'rubber chicken purse',review,1,17,0.352941,0.647059,0,0.235294,0.058824,0.058824,0.058824,0.176471,0,'\'(-inf-3]\''
198,'rubber chicken purse',title,1,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
199,'rubber chicken purse',review,5,134,0.522388,0.477612,0.007463,0.156716,0.037313,0.126866,0.037313,0.074627,0.014925,'\'(3-inf)\''
199,'rubber chicken purse',title,5,7,0.571429,0.428571,0,0.142857,0,0.285714,0.142857,0,0,'\'(3-inf)\''
200,'rubber chicken purse',review,5,9,0.333333,0.666667,0,0.333333,0,0.111111,0.111111,0.111111,0,'\'(3-inf)\''
200,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
201,'rubber chicken purse',review,5,28,0.321429,0.678571,0,0.071429,0.071429,0.107143,0.107143,0,0,'\'(3-inf)\''
201,'rubber chicken purse',title,5,10,0.2,0.8,0,0.1,0,0.2,0,0.1,0,'\'(3-inf)\''
202,'rubber chicken purse',review,4,55,0.563636,0.436364,0,0.181818,0.036364,0.145455,0.054545,0.054545,0,'\'(3-inf)\''
202,'rubber chicken purse',title,4,4,0.5,0.5,0,0,0,0,0.25,0.5,0,'\'(3-inf)\''
203,'rubber chicken purse',review,5,52,0.519231,0.480769,0,0.153846,0.057692,0.173077,0.076923,0.076923,0,'\'(3-inf)\''
203,'rubber chicken purse',title,5,8,0.625,0.375,0,0.25,0.125,0.125,0,0.125,0,'\'(3-inf)\''
204,'rubber chicken purse',review,5,43,0.488372,0.511628,0,0.186047,0.023256,0.093023,0.023256,0.116279,0.023256,'\'(3-inf)\''
204,'rubber chicken purse',title,5,5,0.4,0.6,0,0.2,0.2,0.2,0,0.2,0,'\'(3-inf)\''
205,'rubber chicken purse',review,1,27,0.444444,0.555556,0,0.296296,0,0.111111,0.074074,0.037037,0,'\'(-inf-3]\''
205,'rubber chicken purse',title,1,1,0,1,0,0,0,0,0,0,0,'\'(-inf-3]\''
206,'rubber chicken purse',review,4,29,0.62069,0.37931,0,0.068966,0.068966,0.206897,0.137931,0.034483,0,'\'(3-inf)\''
206,'rubber chicken purse',title,4,12,0.583333,0.416667,0,0.083333,0.083333,0.25,0.083333,0.083333,0,'\'(3-inf)\''
207,'rubber chicken purse',review,3,103,0.514563,0.485437,0,0.126214,0.07767,0.184466,0.058252,0.038835,0.009709,'\'(-inf-3]\''
207,'rubber chicken purse',title,3,17,0.588235,0.411765,0,0.058824,0.176471,0.176471,0.176471,0.058824,0,'\'(-inf-3]\''
208,'rubber chicken purse',review,5,53,0.603774,0.396226,0,0.150943,0.09434,0.207547,0.075472,0.037736,0,'\'(3-inf)\''
208,'rubber chicken purse',title,5,6,0.666667,0.333333,0,0.166667,0.333333,0.166667,0,0,0,'\'(3-inf)\''
209,'rubber chicken purse',review,5,19,0.421053,0.578947,0,0.157895,0.105263,0.105263,0.210526,0.052632,0,'\'(3-inf)\''
209,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
210,'rubber chicken purse',review,5,19,0.473684,0.526316,0,0.263158,0.052632,0.210526,0,0.052632,0,'\'(3-inf)\''
210,'rubber chicken purse',title,5,3,0.333333,0.666667,0,0,0,0,0.333333,0.333333,0,'\'(3-inf)\''
211,'rubber chicken purse',review,5,7,0.428571,0.571429,0,0,0.142857,0.142857,0,0.428571,0,'\'(3-inf)\''
211,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
212,'rubber chicken purse',review,5,150,0.573333,0.426667,0,0.133333,0.026667,0.166667,0.026667,0.08,0.013333,'\'(3-inf)\''
212,'rubber chicken purse',title,5,3,0.333333,0.666667,0,0.333333,0,0,0,0.333333,0,'\'(3-inf)\''
213,'rubber chicken purse',review,4,74,0.648649,0.351351,0,0.081081,0.040541,0.148649,0.108108,0.094595,0.013514,'\'(3-inf)\''
213,'rubber chicken purse',title,4,3,0,1,0,1,0,0,0,0,0,'\'(3-inf)\''
214,'rubber chicken purse',review,5,5,0.2,0.8,0,0.6,0.2,0,0,0,0,'\'(3-inf)\''
214,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
215,'rubber chicken purse',review,5,21,0.52381,0.47619,0,0.142857,0.142857,0.190476,0.142857,0.047619,0,'\'(3-inf)\''
215,'rubber chicken purse',title,5,1,0,1,0,0,0,0,0,1,0,'\'(3-inf)\''
216,'rubber chicken purse',review,5,76,0.5,0.5,0,0.157895,0.039474,0.210526,0.105263,0.092105,0,'\'(3-inf)\''
216,'rubber chicken purse',title,5,13,0.538462,0.461538,0,0.230769,0.076923,0.230769,0.076923,0.153846,0,'\'(3-inf)\''
217,'rubber chicken purse',review,5,76,0.539474,0.460526,0,0.171053,0.065789,0.105263,0.052632,0.065789,0,'\'(3-inf)\''
217,'rubber chicken purse',title,5,10,0.4,0.6,0,0.2,0.1,0.1,0.2,0.1,0,'\'(3-inf)\''
218,'rubber chicken purse',review,5,297,0.538721,0.461279,0,0.111111,0.023569,0.138047,0.040404,0.053872,0.003367,'\'(3-inf)\''
218,'rubber chicken purse',title,5,7,0.428571,0.571429,0,0.285714,0,0.142857,0,0.142857,0.142857,'\'(3-inf)\''
219,'rubber chicken purse',review,5,64,0.53125,0.46875,0,0.21875,0.046875,0.171875,0.03125,0.078125,0,'\'(3-inf)\''
219,'rubber chicken purse',title,5,12,0.333333,0.666667,0,0.583333,0,0.083333,0,0,0,'\'(3-inf)\''
220,'rubber chicken purse',review,5,32,0.625,0.375,0,0.125,0.0625,0.125,0.03125,0.1875,0,'\'(3-inf)\''
220,'rubber chicken purse',title,5,5,0.2,0.8,0,0,0.2,0.2,0,0,0,'\'(3-inf)\''
221,'rubber chicken purse',review,4,12,0.666667,0.333333,0,0.083333,0.083333,0.166667,0.083333,0.083333,0,'\'(3-inf)\''
221,'rubber chicken purse',title,4,5,0.4,0.6,0,0,0,0.2,0.2,0,0,'\'(3-inf)\''
222,'rubber chicken purse',review,5,5,0.6,0.4,0,0,0.2,0.2,0.2,0.2,0,'\'(3-inf)\''
222,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
223,'rubber chicken purse',review,5,4,0.25,0.75,0,0,0.25,0.25,0.25,0,0,'\'(3-inf)\''
223,'rubber chicken purse',title,5,3,0,1,0,0.333333,0,0,0,0.333333,0,'\'(3-inf)\''
224,'rubber chicken purse',review,5,1,0,1,0,1,0,0,0,0,0,'\'(3-inf)\''
224,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
225,'rubber chicken purse',review,4,117,0.538462,0.461538,0,0.162393,0.025641,0.111111,0.051282,0.094017,0,'\'(3-inf)\''
225,'rubber chicken purse',title,4,5,0.2,0.8,0,0.6,0,0,0,0.2,0,'\'(3-inf)\''
226,'rubber chicken purse',review,5,9,0.333333,0.666667,0,0.222222,0.111111,0.111111,0,0.222222,0,'\'(3-inf)\''
226,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
227,'rubber chicken purse',review,4,28,0.571429,0.428571,0,0.178571,0.071429,0.142857,0.035714,0.142857,0,'\'(3-inf)\''
227,'rubber chicken purse',title,4,7,0.571429,0.428571,0,0.428571,0.142857,0.142857,0,0,0,'\'(3-inf)\''
228,'rubber chicken purse',review,5,24,0.583333,0.416667,0,0.208333,0.083333,0.083333,0.083333,0.125,0,'\'(3-inf)\''
228,'rubber chicken purse',title,5,6,0.5,0.5,0,0.166667,0,0,0.333333,0.333333,0,'\'(3-inf)\''
229,'rubber chicken purse',review,3,18,0.5,0.5,0,0.166667,0,0.055556,0.055556,0.222222,0,'\'(-inf-3]\''
229,'rubber chicken purse',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
230,'rubber chicken purse',review,5,31,0.580645,0.419355,0,0.16129,0,0.129032,0.096774,0.096774,0,'\'(3-inf)\''
230,'rubber chicken purse',title,5,19,0.578947,0.421053,0,0.210526,0,0.105263,0.105263,0.105263,0,'\'(3-inf)\''
231,'rubber chicken purse',review,4,98,0.612245,0.387755,0,0.193878,0.05102,0.153061,0.040816,0.040816,0.040816,'\'(3-inf)\''
231,'rubber chicken purse',title,4,11,0.454545,0.545455,0,0.090909,0.181818,0.181818,0,0.181818,0,'\'(3-inf)\''
232,'rubber chicken purse',review,5,26,0.538462,0.461538,0,0.269231,0,0.115385,0.076923,0.038462,0,'\'(3-inf)\''
232,'rubber chicken purse',title,5,8,0.625,0.375,0,0.125,0,0.125,0.25,0,0,'\'(3-inf)\''
233,'rubber chicken purse',review,5,11,0.363636,0.636364,0,0.363636,0.090909,0.090909,0,0.090909,0,'\'(3-inf)\''
233,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
234,'rubber chicken purse',review,5,17,0.352941,0.647059,0,0.294118,0.058824,0.235294,0.117647,0.058824,0,'\'(3-inf)\''
234,'rubber chicken purse',title,5,4,0.25,0.75,0,0.5,0.25,0.25,0,0,0,'\'(3-inf)\''
235,'rubber chicken purse',review,5,20,0.5,0.5,0,0.1,0.05,0.2,0.1,0.1,0,'\'(3-inf)\''
235,'rubber chicken purse',title,5,3,0,1,0,0.666667,0,0,0,0.333333,0,'\'(3-inf)\''
236,'rubber chicken purse',review,5,22,0.409091,0.590909,0,0.136364,0.136364,0.136364,0.045455,0.090909,0.045455,'\'(3-inf)\''
236,'rubber chicken purse',title,5,5,0.6,0.4,0,0,0.4,0.2,0.2,0.2,0,'\'(3-inf)\''
237,'rubber chicken purse',review,5,8,0.25,0.75,0,0.25,0,0,0,0.375,0,'\'(3-inf)\''
237,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
238,'rubber chicken purse',review,5,25,0.52,0.48,0,0.28,0.16,0.16,0,0,0,'\'(3-inf)\''
238,'rubber chicken purse',title,5,6,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
239,'rubber chicken purse',review,5,9,0.777778,0.222222,0,0,0.111111,0.222222,0.111111,0.222222,0,'\'(3-inf)\''
239,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
240,'rubber chicken purse',review,5,4,0.25,0.75,0,0.5,0.25,0.25,0,0,0,'\'(3-inf)\''
240,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
241,'rubber chicken purse',review,1,44,0.477273,0.522727,0,0.090909,0.068182,0.204545,0.113636,0.022727,0.022727,'\'(-inf-3]\''
241,'rubber chicken purse',title,1,13,0.615385,0.384615,0,0.076923,0.153846,0.230769,0.153846,0.076923,0.076923,'\'(-inf-3]\''
242,'rubber chicken purse',review,5,22,0.590909,0.409091,0,0.181818,0.136364,0.136364,0.090909,0.045455,0,'\'(3-inf)\''
242,'rubber chicken purse',title,5,11,0.545455,0.454545,0,0.181818,0.272727,0.181818,0,0.090909,0,'\'(3-inf)\''
243,'rubber chicken purse',review,5,18,0.444444,0.555556,0,0.277778,0.111111,0.166667,0.055556,0.111111,0,'\'(3-inf)\''
243,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
244,'rubber chicken purse',review,4,35,0.514286,0.485714,0,0.2,0.028571,0.171429,0.142857,0.057143,0,'\'(3-inf)\''
244,'rubber chicken purse',title,4,2,0,1,0,0.5,0,0,0,0.5,0,'\'(3-inf)\''
245,'rubber chicken purse',review,5,4,0.5,0.5,0,0,0.5,0.25,0,0,0,'\'(3-inf)\''
245,'rubber chicken purse',title,5,4,0.5,0.5,0,0,0.5,0.25,0,0,0,'\'(3-inf)\''
246,'rubber chicken purse',review,4,12,0.416667,0.583333,0,0.083333,0,0.333333,0.083333,0.083333,0,'\'(3-inf)\''
246,'rubber chicken purse',title,4,8,0.375,0.625,0,0.5,0.125,0.125,0,0,0,'\'(3-inf)\''
247,'rubber chicken purse',review,5,30,0.4,0.6,0,0.166667,0.033333,0.166667,0.1,0.133333,0,'\'(3-inf)\''
247,'rubber chicken purse',title,5,13,0.307692,0.692308,0,0.230769,0,0.076923,0.230769,0.076923,0,'\'(3-inf)\''
248,'rubber chicken purse',review,5,37,0.459459,0.540541,0,0.189189,0.081081,0.243243,0.081081,0.081081,0,'\'(3-inf)\''
248,'rubber chicken purse',title,5,1,0,1,0,1,0,0,0,0,0,'\'(3-inf)\''
249,'rubber chicken purse',review,4,17,0.588235,0.411765,0,0.294118,0.176471,0.117647,0.058824,0.058824,0,'\'(3-inf)\''
249,'rubber chicken purse',title,4,12,0.666667,0.333333,0,0.083333,0.166667,0.166667,0.083333,0.083333,0,'\'(3-inf)\''
250,'rubber chicken purse',review,4,18,0.444444,0.555556,0,0.222222,0,0.055556,0.111111,0.111111,0,'\'(3-inf)\''
250,'rubber chicken purse',title,4,5,0.4,0.6,0,0.2,0,0,0,0,0,'\'(3-inf)\''
251,'rubber chicken purse',review,5,21,0.571429,0.428571,0,0.142857,0.142857,0.190476,0.047619,0.095238,0,'\'(3-inf)\''
251,'rubber chicken purse',title,5,3,0.333333,0.666667,0,0.333333,0,0,0,0.333333,0,'\'(3-inf)\''
252,'rubber chicken purse',review,5,7,0.428571,0.571429,0,0.285714,0,0.142857,0.142857,0.142857,0,'\'(3-inf)\''
252,'rubber chicken purse',title,5,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
253,'rubber chicken purse',review,5,10,0.6,0.4,0,0,0.3,0.2,0,0.2,0,'\'(3-inf)\''
253,'rubber chicken purse',title,5,1,0,1,0,1,0,0,0,0,0,'\'(3-inf)\''
254,'rubber chicken purse',review,1,98,0.530612,0.469388,0,0.163265,0.030612,0.142857,0.05102,0.091837,0,'\'(-inf-3]\''
254,'rubber chicken purse',title,1,10,0.7,0.3,0,0,0.1,0.3,0.1,0.1,0,'\'(-inf-3]\''
255,'rubber chicken purse',review,5,41,0.512195,0.487805,0,0.170732,0.02439,0.195122,0.097561,0.121951,0.02439,'\'(3-inf)\''
255,'rubber chicken purse',title,5,9,0.666667,0.333333,0,0.222222,0.111111,0.222222,0.111111,0,0,'\'(3-inf)\''
256,'rubber chicken purse',review,5,11,0.363636,0.636364,0,0.363636,0,0.090909,0.090909,0.090909,0,'\'(3-inf)\''
256,'rubber chicken purse',title,5,12,0.583333,0.416667,0,0.166667,0.083333,0.166667,0,0.083333,0,'\'(3-inf)\''
257,'rubber chicken purse',review,5,15,0.466667,0.533333,0,0.266667,0.133333,0.066667,0,0.133333,0,'\'(3-inf)\''
257,'rubber chicken purse',title,5,3,0,1,0,0.666667,0,0,0,0.333333,0,'\'(3-inf)\''
