review_id,product_name,product_price,review_header,review_rating,review_text,review_comment_count,review_author,review_posted_date
141,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,Adorable.,,,18 Jan 2018
142,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,Loved the bag except the opening is rather small.,,,18 Jan 2018
143,"rubber chicken purse - the ""hen bag"" handbag",39.99,This is the best handbag that has ever existed,5.0 ,"Never have I been so excited to carry a purse. This is the best handbag that has ever existed. It’s roomy, and can fit at minimum a 10 pack of nuggets! I feel completely safe with it, as who would steal it???",,,31 Dec 2017
144,"rubber chicken purse - the ""hen bag"" handbag",39.99,Awesome conversation starter!,5.0 ,Love this unique purse!!,,,27 Dec 2017
145,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,"Super cute bag, the rubber smell is a little strong at first but airs out fine",,,15 Dec 2017
146,"rubber chicken purse - the ""hen bag"" handbag",39.99,"My wife loves this purse, and it freaks out ...",5.0 ,"My wife loves this purse, and it freaks out our yard chickens when we set it down by the coup. Lol",,,13 Dec 2017
147,"rubber chicken purse - the ""hen bag"" handbag",39.99,My aunt is gonna flip!!!!,5.0 ,My aunt saw this at a wedding and went crazy... She lives chickens.... She will love this as her Xmas gift!!!!!,,,07 Dec 2017
148,"rubber chicken purse - the ""hen bag"" handbag",39.99,Love it!,5.0 ,"I LOVE this bag. I get nothing but compliments, and it's water proof.",,,05 Dec 2017
149,"rubber chicken purse - the ""hen bag"" handbag",39.99,"this is a nice purse, the zipper on it makes it hard ...",5.0 ,"this is a nice purse, the zipper on it makes it hard to put in and get things out of your purse",,,05 Dec 2017
150,"rubber chicken purse - the ""hen bag"" handbag",39.99,Attention getter!,5.0 ,I bought 3 for we girls. Goes great with chicken socks. LOL,,,29 Nov 2017
151,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,Very cute and nicely made. Fun item for sure!,,,18 Nov 2017
152,"rubber chicken purse - the ""hen bag"" handbag",39.99,I love Henrietta!!!,5.0 ,I absolutely love this purse! So does everyone else... The zipper doesn't bother me as much as it does some... Great product!,,,18 Nov 2017
153,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,THIS IS THE BEST BAG I HAVE EVER PURCHASED!!!! LOVE ME SOME HENS,,,16 Nov 2017
154,"rubber chicken purse - the ""hen bag"" handbag",39.99,It's roomy and pretty much waterproof (for rainy days),5.0 ,This bag was so weird that when I saw it I knew I had to have it. I work at a local produce stand/market and we have free roaming chickens on premises... I knew this bag would be a hit! It's roomy and pretty much waterproof (for rainy days). Only thing I don't like about it is the opening. Kinda small. Also its just one large pocket inside.,,,16 Nov 2017
155,"rubber chicken purse - the ""hen bag"" handbag",39.99,I'm so in love with this purse,5.0 ,"This is the silliest, cutest purse that I have ever owned. I'm so in love with this purse.",,,21 Oct 2017
156,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,Best thing I've ever purchased.,,,19 Oct 2017
157,"rubber chicken purse - the ""hen bag"" handbag",39.99,Cute!,5.0 ,My favorite thing ever. I get tons of compliments when I take this out. Well made! Fits more than I expected.,,,15 Oct 2017
158,"rubber chicken purse - the ""hen bag"" handbag",39.99,Love just doesn't cut it!,5.0 ,I love it... the opening is a little small but it works just great... super roomy. Its so much fun hearing all the comments when i carry it!! Fast shipping!,,,21 Sep 2017
159,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,This purse is great!! Bought several as gifts for relatives in Alabama ....they raise chickens and love them!!,,,17 Sep 2017
160,"rubber chicken purse - the ""hen bag"" handbag",39.99,Hole is a little small,4.0 ,I can't fit some items through the hole but the purse looks just like the picture.,,,14 Sep 2017
161,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,"It's a rubber chicken purse, what more is there to say?",,,10 Sep 2017
162,"rubber chicken purse - the ""hen bag"" handbag",39.99,People love it almost as much as I do,5.0 ,"Lots of compliments. People love it almost as much as I do. The opening is short-enuf for your hand or looking for something, not both lol. Make sure your wallet fits otherwise it's amazing. Love this purse and recommend it to anyone.",,,29 Aug 2017
163,"rubber chicken purse - the ""hen bag"" handbag",39.99,it's really cute and funny. It wasn't as bright yellow as I expected,4.0 ,"I got this as a gift for someone, it's really cute and funny. It wasn't as bright yellow as I expected, and it was kind of difficult to get my hand into the opening as it is relatively small. Otherwise it's awesome though.",,,25 Aug 2017
164,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,Love this purse. Wish zipper opening was bigger. Will order again.,,,25 Aug 2017
165,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,Exactly as expected!,,,21 Aug 2017
166,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,Love this! So funny!,,,19 Aug 2017
167,"rubber chicken purse - the ""hen bag"" handbag",39.99,... a 9 inch zipper & now my hen-bag is perfect.,5.0 ,I replaced the smaller zipper with a 9 inch zipper & now my hen-bag is perfect.,,,15 Aug 2017
168,"rubber chicken purse - the ""hen bag"" handbag",39.99,Spreads the chicken cheer everywhere you go!,4.0 ,"Got this last Christmas as an asked for gift. Yes, it's rubber so it smelled like .....rubber. The smell ( which smelled like new dolls used to smell to me when I got them as child ) was not bad at all, it has since faded. The opening is small, that is the only reason I didn't give it 5 stars, it's hard to get anything out of this purse. I took it out in public as soon as I got it ( even though my sister begged me not to take it ) and the compliments began right away. I have had so many compliments on this purse that I lost count long ago. Not very long into the day, my sister was holding my purse for me and even sat it on her side of the tabletop of the restaurant we lunched at. I am not really interested in carrying the same cookie cutter purse the rest of the world has and this purse has put smiles on so many faces ( yes, one or two of them have been mean ones ) that I really look forward to going places with it. This little purse is a conversation starter and just seems to make people happy seeing it. So, own the look and carry it proudly and just tell them where you got it when they try to buy it from you because I have had a lot of that too.",,,14 Aug 2017
169,"rubber chicken purse - the ""hen bag"" handbag",39.99,This thing is so incredibly stupid looking that I had to have it when I ...,5.0 ,"This thing is so incredibly stupid looking that I had to have it when I saw it. It makes me super happy every time I see it, causes spontaneous conversation, and amusement to everyone else who sees it as well. I have two complaints, first the opening is too fricking small, which is incredibly frustrating, given that it's roomy and so much more should fit in it than does. Second, it would be more aesthetically pleasing if a small amount of material/foam/whatever were in the head so that my poor chicken doesn't look so smooshed. Lastly, a previous reviewer extolled the virtues of the spacious handles, easily accommodating over the shoulder wear, even in a bulky winter cloak. If you purchased as a fat person, expecting it to fit over your arm, alas, it may not. I am still ridiculously happy with my stupid handbag, regardless.",,,08 Aug 2017
170,"rubber chicken purse - the ""hen bag"" handbag",39.99,"Small opening, but great detail",4.0 ,Purse is positively adorable! Looks exactly like the pictures and the detail is great! Lots of little feathers. Gave it a 4 because the zipper opening is small and there's no mini zipper pocket inside which would've been really helpful.,,,03 Aug 2017
171,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,This is the gift for my friend,,,21 Jul 2017
172,"rubber chicken purse - the ""hen bag"" handbag",39.99,"so cute, small but really how much are you ...",5.0 ,"so cute, small but really how much are you going to use it, I got it for display, I think chickens are so cute",,,18 Jul 2017
173,"rubber chicken purse - the ""hen bag"" handbag",39.99,LOVE my chicken purse!,5.0 ,So cute! Purchased a rooster charm to hang off of zipper. Good quality! Thank you! She'll go with me everywhere!,,,17 Jul 2017
174,"rubber chicken purse - the ""hen bag"" handbag",39.99,Love my chicken bag!,5.0 ,"""Babs"" has just returned from her first vacation to the beach with us. She was a delight to travel with. Yes, her zipper opening is just short of 7 inches, but that just made me feel more secure about my belongings inside. And, she does hold a lot! We took her picture at various locations. She does not smell, and wipes clean easily. Very happy with my purchase.",,,25 Jun 2017
175,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,wife loves it!!,,,21 Jun 2017
176,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,Super Cute-Love it,,,18 Jun 2017
177,"rubber chicken purse - the ""hen bag"" handbag",39.99,Really a fun looking purse,4.0 ,"Really a fun looking purse. I did not give it 5 stars because the zipper is too short and it makes getting in and out of the bag really difficult. Also, they stuff it with paper or something because it's pretty flat. I'm going to make some sort of a plastic insert to help proof it out.",,,15 Jun 2017
178,"rubber chicken purse - the ""hen bag"" handbag",39.99,People love this purse,5.0 ,"People love this purse! I bought it as a gift for my sister, she loves it. It has held up really well.",,,10 Jun 2017
179,"rubber chicken purse - the ""hen bag"" handbag",39.99,Five Stars,5.0 ,"Can't stop clucking about this fun ""henbag""--just TOO cute!",,,02 Jun 2017
